date,sp500,sma20,sma50,sma200,ret5,ret20,drawdown20,drawdown60,rsi14,vix,vix_chg5,vix_term_inverted,move,dxy_ret20,hyg_ief_ret20,hyg_ief_below_50dma,pct_above_50dma,pct_above_200dma,breadth_drop5,daily_confirmation_score,daily_confirmation_state,weekly_date,weekly_sp500,composite_risk_score,composite_risk_state,d1_market_regime_score,d2_score,liquidity_score,daily_fwd_max_dd_4w,daily_drop_5_4w,daily_drop_10_4w,daily_drop_15_4w,daily_drop_20_4w,daily_fwd_max_dd_8w,daily_drop_5_8w,daily_drop_10_8w,daily_drop_15_8w,daily_drop_20_8w,daily_fwd_max_dd_13w,daily_drop_5_13w,daily_drop_10_13w,daily_drop_15_13w,daily_drop_20_13w,daily_fwd_max_dd_26w,daily_drop_5_26w,daily_drop_10_26w,daily_drop_15_26w,daily_drop_20_26w
2008-12-09,888.6699829101562,857.6644989013672,925.6394018554688,1217.2327001953124,0.046959844330545675,-0.033224223335772685,-0.024821950929552306,-0.2919415383672701,50.11195019731717,58.90999984741211,-0.06462368568444898,True,214.6999969482422,-0.0008148914123446982,-0.17184879316280988,True,35.55555555555556,2.272727272727273,20.0,87.0,High Confirmation,2008-12-04,845.219970703125,4.286812118149401,Normal,85.0,12.0,35.0,-0.02870583034895202,False,False,False,False,-0.09390438949423585,True,False,False,False,-0.2387162362777009,True,True,True,True,-0.2387162362777009,True,True,True,True
2008-12-10,899.239990234375,857.6789978027343,920.297001953125,1214.828800048828,0.032730781082339844,0.000322574140281473,-0.013223000453766898,-0.28351975832590504,51.30772659978167,55.72999954223633,-0.08218052664935394,False,218.89999389648438,-0.018261127178861636,-0.16714578123963375,True,44.44444444444444,4.545454545454546,22.22222222222222,67.0,High Confirmation,2008-12-04,845.219970703125,4.286812118149401,Normal,85.0,12.0,35.0,-0.04012278977988959,False,False,False,False,-0.10455498037486621,True,True,False,False,-0.24766465388116643,True,True,True,True,-0.24766465388116643,True,True,True,True
2008-12-11,873.5900268554688,858.7434997558594,914.5476013183594,1212.3583499145507,0.0335652932203474,0.02497951351334704,-0.04136987356481581,-0.3039566741217211,48.283277113721674,55.779998779296875,-0.1235072389336015,False,223.39999389648438,-0.04161426019034842,-0.16159779521496598,True,31.11111111111111,2.272727272727273,17.77777777777778,72.0,High Confirmation,2008-12-11,873.5900268554688,5.501737316482826,Normal,65.0,13.0,35.0,-0.011939300347190374,False,False,False,False,-0.07826332037974981,True,False,False,False,-0.225574916723719,True,True,True,True,-0.225574916723719,True,True,True,True
2008-12-12,879.72998046875,857.1654998779297,909.8566003417968,1210.1038497924806,0.00417771766403674,-0.03463222280454703,-0.03294496134563163,-0.29906459247890527,49.0573961144793,54.279998779296875,-0.09427668107972542,False,222.6999969482422,-0.03795724590624283,-0.1540228064585698,True,46.666666666666664,2.272727272727273,17.77777777777778,79.0,High Confirmation,2008-12-11,873.5900268554688,5.501737316482826,Normal,65.0,13.0,35.0,-0.018835333218256034,False,False,False,False,-0.08469645393456249,True,False,False,False,-0.2309799093849264,True,True,True,True,-0.2309799093849264,True,True,True,True
2008-12-15,868.5700073242188,856.9295013427734,905.2434008789063,1207.79,-0.04521271224678414,-0.00540481492045386,-0.04521271224678414,-0.28410824190661776,47.66095629309029,56.7599983215332,-0.029577762135207797,True,214.5,-0.04735993444162745,-0.14148015817443338,True,40.0,2.272727272727273,-4.444444444444443,86.0,High Confirmation,2008-12-11,873.5900268554688,5.501737316482826,Normal,65.0,13.0,35.0,-0.0298767076783768,False,False,False,False,-0.07293601677112316,True,False,False,False,-0.2210990206983503,True,True,True,True,-0.2210990206983503,True,True,True,True
2008-12-16,913.1799926757812,860.0510009765625,902.3692004394532,1205.7221499633788,0.027580553227826154,0.07338230111758004,0.0,-0.24733985182573726,53.37437453660267,52.369998931884766,-0.1110168211248882,False,194.89999389648438,-0.07061395491090106,-0.12203108419412789,True,66.66666666666666,11.363636363636363,31.1111111111111,57.0,High Confirmation,2008-12-11,873.5900268554688,5.501737316482826,Normal,65.0,13.0,35.0,-0.07726844447373438,True,False,False,False,-0.11822425243495971,True,True,False,False,-0.25914930821631277,True,True,True,True,-0.25914930821631277,True,True,True,True
2008-12-17,904.4199829101562,862.3160003662109,900.5330004882812,1203.5757501220703,0.0057604118278049565,0.05272835931002828,-0.009592862125632595,-0.25456001685463125,52.17003605383154,49.84000015258789,-0.10568812915895609,False,182.10000610351562,-0.09682956184642699,-0.07931440444045734,True,55.55555555555556,6.8181818181818175,11.111111111111114,57.0,High Confirmation,2008-12-11,873.5900268554688,5.501737316482826,Normal,65.0,13.0,35.0,-0.06833107290941831,True,False,False,False,-0.1274297363810556,True,True,False,False,-0.2519735940375828,True,True,True,True,-0.2519735940375828,True,True,True,True
2008-12-18,885.280029296875,866.2510009765625,898.5398010253906,1201.480450439453,0.01338156581696004,0.09757247953027948,-0.030552534662037778,-0.27033552709156594,49.53982150106966,47.34000015258789,-0.15130869149178872,False,194.60000610351562,-0.08979494395964449,0.012622307540941069,True,57.77777777777777,4.545454545454546,26.66666666666666,62.0,High Confirmation,2008-12-18,885.280029296875,1.136454147663516,Normal,65.0,10.0,35.0,-0.09043472793273888,True,False,False,False,-0.10941176032588118,True,True,False,False,-0.23580109467260624,True,True,True,True,-0.23580109467260624,True,True,True,True
2008-12-19,887.8800048828125,873.0230010986328,898.0990014648437,1199.4530004882813,0.009264234020670559,0.1800010658683091,-0.02770536804998902,-0.26819257824746445,49.90925865611716,44.93000030517578,-0.1722549499703988,True,195.8000030517578,-0.07582128085017659,0.0648867974239935,True,60.0,4.545454545454546,13.333333333333336,65.0,High Confirmation,2008-12-18,885.280029296875,1.136454147663516,Normal,65.0,10.0,35.0,-0.09309820440274186,True,False,False,False,-0.1226967628984783,True,True,False,False,-0.23803889537284117,True,True,True,True,-0.23803889537284117,True,True,True,True
2008-12-22,871.6300048828125,876.6029998779297,897.5472021484375,1197.4443005371095,0.0035230292697079335,0.08949661008207999,-0.0455003264703816,-0.252692122646777,47.56529557330046,44.560001373291016,-0.21494005125109106,True,194.60000610351562,-0.08050806108360065,0.0894318475030238,True,46.666666666666664,2.272727272727273,6.666666666666664,75.0,High Confirmation,2008-12-18,885.280029296875,1.136454147663516,Normal,65.0,10.0,35.0,-0.07619062424155087,True,False,False,False,-0.11654029407064848,True,True,False,False,-0.2238334780732657,True,True,True,True,-0.2238334780732657,True,True,True,True
2008-12-23,863.1599731445312,877.1704986572265,894.7434020996094,1195.1568502807618,-0.054775641092050575,0.013324539062077312,-0.054775641092050575,-0.2599540587939847,46.343564997079206,45.02000045776367,-0.14034750093619242,True,193.8000030517578,-0.0562268106915752,0.09059045791639231,False,44.44444444444444,2.272727272727273,-22.222222222222214,83.0,High Confirmation,2008-12-18,885.280029296875,1.136454147663516,Normal,65.0,10.0,35.0,-0.06712545095242095,True,False,False,False,-0.1388270538288997,True,True,False,False,-0.21621709724068283,True,True,True,True,-0.21621709724068283,True,True,True,True
2008-12-24,868.1500244140625,877.7084991455079,892.1462023925782,1192.9537503051758,-0.04010300433587033,0.012549726007757389,-0.04931116387008527,-0.2522781074171594,47.20394706904075,44.209999084472656,-0.11296149781056741,True,193.8000030517578,-0.04458824606502754,0.08171596079912868,False,48.888888888888886,2.272727272727273,-6.666666666666671,69.0,High Confirmation,2008-12-18,885.280029296875,1.136454147663516,Normal,65.0,10.0,35.0,-0.07248753319267676,True,False,False,False,-0.14377700145601346,True,True,False,False,-0.22072221359034916,True,True,True,True,-0.22072221359034916,True,True,True,True
2008-12-26,872.7999877929688,876.9644989013672,891.4454016113282,1190.7403503417968,-0.01409728118888931,-0.016762803043424368,-0.04421910817876318,-0.21671396341571625,48.04006463654056,43.380001068115234,-0.08365017050504131,False,193.5,-0.055795481282379544,0.07811738008305324,False,46.666666666666664,2.272727272727273,-11.111111111111107,71.0,High Confirmation,2008-12-25,868.1500244140625,0.17791617239863894,Normal,75.0,13.0,35.0,-0.07742898491638606,True,False,False,False,-0.14833864861812507,True,True,False,False,-0.22487392442843357,True,True,True,True,-0.22487392442843357,True,True,True,True
2008-12-29,869.4199829101562,875.6234985351563,889.9052014160156,1188.6467501831055,-0.02079112252909976,-0.02992502858213797,-0.04792046487724766,-0.2090645284807413,47.451802246513374,43.900001525878906,-0.02292452197420136,False,192.10000610351562,-0.06749880449005585,0.08927487918576893,False,46.666666666666664,2.272727272727273,-13.333333333333336,71.0,High Confirmation,2008-12-25,868.1500244140625,0.17791617239863894,Normal,75.0,13.0,35.0,-0.07384234716130922,True,False,False,False,-0.14502768316672376,True,True,False,False,-0.22186050171935612,True,True,True,True,-0.22186050171935612,True,True,True,True
2008-12-30,890.6400146484375,879.3449981689453,888.907001953125,1186.716950378418,0.02180972391855751,0.09118975591097889,-0.024682952110347434,-0.1573011360650438,51.469657109635115,41.630001068115234,-0.06575404431948706,False,192.60000610351562,-0.06711254166166658,0.1291251587882094,False,60.0,4.545454545454546,13.333333333333336,47.0,Confirming,2008-12-25,868.1500244140625,0.17791617239863894,Normal,75.0,13.0,35.0,-0.09590860790038769,True,False,False,False,-0.1746496735320937,True,True,True,False,-0.2404001412805129,True,True,True,True,-0.2404001412805129,True,True,True,True
2008-12-31,903.25,882.0669982910156,887.2640014648438,1184.579500427246,0.046445650983350184,0.06413685347485343,-0.01087408041725113,-0.10191399453144423,53.733549788218276,40.0,-0.11150600636873109,False,190.0,-0.062168391918930976,0.14288346533891327,False,71.11111111111111,8.88888888888889,26.66666666666667,47.0,Confirming,2008-12-25,868.1500244140625,0.17791617239863894,Normal,75.0,13.0,35.0,-0.10853033965887071,True,True,False,False,-0.22411291743789785,True,True,True,True,-0.2510046727961528,True,True,True,True,-0.2510046727961528,True,True,True,True
2009-01-02,931.7999877929688,885.1199981689454,886.7990014648437,1182.7464001464843,0.07331677888492294,0.07012426010451,0.0,-0.0735272306309036,58.45853361307311,39.189998626708984,-0.11354898352682363,False,183.10000610351562,-0.05963463764451837,0.15744410008449172,False,86.66666666666667,17.77777777777778,37.777777777777786,47.0,Confirming,2009-01-01,903.25,8.997031692703971e-05,Normal,65.0,8.0,35.0,-0.13584462196619795,True,True,False,False,-0.2527044148829102,True,True,True,True,-0.2739535971670465,True,True,True,True,-0.2739535971670465,True,True,True,True
2009-01-05,927.4500122070312,889.2315002441406,887.4124011230468,1180.7361001586914,0.06261460263336494,0.09728833245090085,-0.004668357633531128,-0.07785233685604653,57.49508088282534,39.08000183105469,-0.09912400025783064,False,171.0,-0.043961163170184614,0.230285719289552,False,88.88888888888889,15.555555555555555,42.22222222222222,37.0,Confirming,2009-01-01,903.25,8.997031692703971e-05,Normal,65.0,8.0,35.0,-0.1317915142542705,True,True,False,False,-0.24919940921365302,True,True,True,True,-0.27054825554753925,True,True,True,True,-0.27054825554753925,True,True,True,True
2009-01-06,934.7000122070312,892.1630004882812,887.9442016601563,1178.6602001953124,0.07508457429097404,0.066923880960023,0.0,-0.07064378602333454,58.7163092430448,38.560001373291016,-0.12164009036400547,False,160.39999389648438,-0.04901290332693964,0.22774671073936137,False,86.66666666666667,8.88888888888889,40.00000000000001,37.0,Confirming,2009-01-01,903.25,8.997031692703971e-05,Normal,65.0,8.0,35.0,-0.13852577277513412,True,True,False,False,-0.26976572282125166,True,True,True,True,-0.27620624750026523,True,True,True,True,-0.27620624750026523,True,True,True,True
2009-01-07,906.6500244140625,892.0105010986329,888.5418017578126,1176.428500366211,0.017975848269005335,-0.0033527401913177046,-0.030009615306130777,-0.09853340848713643,52.43876870166682,43.38999938964844,0.042277162536063395,False,151.6999969482422,-0.03833565770090919,0.18694141301324252,False,77.77777777777779,4.444444444444445,17.777777777777786,48.0,Confirming,2009-01-01,903.25,8.997031692703971e-05,Normal,65.0,8.0,35.0,-0.11187343625395951,True,True,False,False,-0.24717369501635655,True,True,True,True,-0.253813476998367,True,True,True,True,-0.253813476998367,True,True,True,True
2009-01-08,909.72998046875,893.0635009765625,889.7580017089844,1174.2715002441407,0.007174071927760872,0.023698333423649354,-0.026714487442148993,-0.0954710609308973,53.03254698978336,42.560001373291016,0.0640000343322753,False,149.89999389648438,-0.05009314545444854,0.18542905503208718,False,73.33333333333333,4.444444444444445,2.2222222222222143,37.0,Confirming,2009-01-08,909.72998046875,67.81414430170604,Warning,65.0,6.0,35.0,-0.11488025239288568,True,True,False,False,-0.2563397449556579,True,True,True,True,-0.2563397449556579,True,True,True,True,-0.2563397449556579,True,True,True,True
2009-01-09,890.3499755859375,892.6190002441406,888.7548010253906,1172.0944500732421,-0.044483808488996024,-0.009886142459167635,-0.04744841771893593,-0.11474026787378822,48.89599438086923,42.81999969482422,0.09262570031429651,False,138.0,-0.03299016827419765,0.197121125391706,False,66.66666666666666,4.444444444444445,-20.000000000000014,56.0,High Confirmation,2009-01-08,909.72998046875,67.81414430170604,Warning,65.0,6.0,35.0,-0.0956140924548109,True,False,False,False,-0.24015269517848647,True,True,True,True,-0.24015269517848647,True,True,True,True,-0.24015269517848647,True,True,True,True
2009-01-12,870.260009765625,892.4524993896484,887.5582006835938,1169.8696502685548,-0.061663703368025735,-0.003811876266296532,-0.06894190820565982,-0.13471537681767343,44.979307689145166,45.84000015258789,0.1729784545752353,False,134.8000030517578,-0.009662473700295382,0.1799695416508087,False,46.666666666666664,4.444444444444445,-42.22222222222222,66.0,High Confirmation,2009-01-08,909.72998046875,67.81414430170604,Warning,65.0,6.0,35.0,-0.07473632975507671,True,False,False,False,-0.222611608363947,True,True,True,True,-0.222611608363947,True,True,True,True,-0.222611608363947,True,True,True,True
2009-01-13,871.7899780273438,892.0554992675782,885.9121997070313,1167.615100402832,-0.06730505334127812,-0.009025499434696438,-0.06730505334127812,-0.13319415557808223,45.33840796061993,43.27000045776367,0.12214727481143406,False,119.5,0.007532248421990628,0.16203113582946438,False,46.666666666666664,4.444444444444445,-40.00000000000001,66.0,High Confirmation,2009-01-08,909.72998046875,67.81414430170604,Warning,65.0,6.0,35.0,-0.07636014292668414,True,False,False,False,-0.22397590434831127,True,True,True,True,-0.22397590434831127,True,True,True,True,-0.22397590434831127,True,True,True,True
2009-01-14,842.6199951171875,890.7579986572266,883.389599609375,1164.9773001098633,-0.07062265215098351,-0.0298767076783768,-0.09851290883416453,-0.16219737000528212,39.9807057063176,49.13999938964844,0.13251901546170064,False,119.4000015258789,0.026133482601279567,0.1492671714124152,False,28.888888888888886,2.2222222222222223,-48.8888888888889,76.0,High Confirmation,2009-01-08,909.72998046875,67.81414430170604,Warning,65.0,6.0,35.0,-0.04438539867412128,False,False,False,False,-0.19711135124109358,True,True,True,False,-0.19711135124109358,True,True,True,False,-0.19711135124109358,True,True,True,False
2009-01-15,843.739990234375,887.2859985351563,880.9383996582031,1162.3583499145507,-0.072537996604633,-0.07604196653272544,-0.0973146686474089,-0.16108377804188412,40.272549808731675,51.0,0.19830823201066905,False,129.5,0.04660389343093807,0.14267475781452466,False,33.33333333333333,2.2222222222222223,-40.0,82.0,High Confirmation,2009-01-15,843.739990234375,80.29998591769377,Stress,75.0,13.0,35.0,-0.045653898093119705,False,False,False,False,-0.1981771195780968,True,True,True,False,-0.1981771195780968,True,True,True,False,-0.1981771195780968,True,True,True,False
2009-01-16,850.1199951171875,884.5709991455078,877.8257995605469,1159.762399597168,-0.045184457316657656,-0.060038465335813807,-0.0904889440304294,-0.15474024845420087,42.00259777164915,46.11000061035156,0.07683327741651103,False,126.9000015258789,0.06716506369785158,0.14132086233512497,False,44.44444444444444,4.444444444444445,-22.222222222222214,82.0,High Confirmation,2009-01-15,843.739990234375,80.29998591769377,Stress,75.0,13.0,35.0,-0.07169577536948701,True,False,False,False,-0.20419466289154087,True,True,True,True,-0.20419466289154087,True,True,True,True,-0.20419466289154087,True,True,True,True
2009-01-20,805.219970703125,880.5679962158204,874.8747985839843,1156.9364993286133,-0.07473632975507671,-0.09043472793273888,-0.13852577277513412,-0.199383573747825,34.44161960649251,56.650001525878906,0.23582027350147672,True,136.5,0.08493771103959058,0.0690496709856816,False,24.444444444444443,2.2222222222222223,-22.22222222222222,95.0,High Confirmation,2009-01-15,843.739990234375,80.29998591769377,Stress,75.0,13.0,35.0,-0.02086384889125248,False,False,False,False,-0.1598196096575658,True,True,True,False,-0.1598196096575658,True,True,True,False,-0.1598196096575658,True,True,True,False
2009-01-21,840.239990234375,878.1859954833984,873.5819982910157,1154.2749990844727,-0.036189895029946295,-0.053655915649013064,-0.10105918555581861,-0.16456376809905549,43.052214602342,46.41999816894531,0.07279865213443637,False,151.0,0.05559651258793741,0.0824856887457397,False,35.55555555555556,4.444444444444445,-11.111111111111107,82.0,High Confirmation,2009-01-15,843.739990234375,80.29998591769377,Stress,75.0,13.0,35.0,-0.07295533241148144,True,False,False,False,-0.19483714514925077,True,True,True,False,-0.19483714514925077,True,True,True,False,-0.19483714514925077,True,True,True,False
2009-01-22,827.5,875.9794952392579,871.5121984863281,1151.58479888916,-0.017944026019801163,-0.05062928609111572,-0.11468921665455911,-0.17723092219736514,40.945302466453946,47.290000915527344,-0.03764750706347797,False,153.10000610351562,0.05463066352496293,0.042184504271981504,False,35.55555555555556,4.444444444444445,6.666666666666671,74.0,High Confirmation,2009-01-22,827.5,80.85929166266594,Stress,75.0,13.0,35.0,-0.06942599662481119,True,False,False,False,-0.18244105220921447,True,True,True,False,-0.18244105220921447,True,True,True,False,-0.18244105220921447,True,True,True,False
2009-01-23,831.9500122070312,874.4189971923828,869.7669982910156,1148.9720989990235,-0.013973473064929354,-0.03615779450916923,-0.10992831781117107,-0.17280635127314814,42.01278305027358,47.27000045776367,-0.07313724592620252,False,155.3000030517578,0.0537912710671169,0.010066749254041163,False,35.55555555555556,4.444444444444445,2.2222222222222285,74.0,High Confirmation,2009-01-22,827.5,80.85929166266594,Stress,75.0,13.0,35.0,-0.10652081713670836,True,True,False,False,-0.18681408814196865,True,True,True,False,-0.18681408814196865,True,True,True,False,-0.18681408814196865,True,True,True,False
2009-01-26,836.5700073242188,872.8399963378906,868.5193981933594,1146.352198791504,-0.015938912001594474,-0.03637622093158144,-0.10498556071600562,-0.1682127692525789,43.16150028896163,45.689998626708984,-0.00910869611978038,False,145.3000030517578,0.04334446881103293,0.03038832970957439,False,42.22222222222222,6.666666666666667,-2.2222222222222214,74.0,High Confirmation,2009-01-22,827.5,80.85929166266594,Stress,75.0,13.0,35.0,-0.11145509570992684,True,True,False,False,-0.19130494355067063,True,True,True,False,-0.19130494355067063,True,True,True,False,-0.19130494355067063,True,True,True,False
2009-01-27,845.7100219726562,871.485498046875,868.3875988769531,1143.9165991210937,0.05028445982800833,-0.03103799976992938,-0.09520700660338088,-0.15912500922430395,45.46326061676416,42.25,-0.2541924296206891,False,141.1999969482422,0.04376314677016002,0.019217989341945296,False,48.888888888888886,6.666666666666667,24.444444444444443,69.0,High Confirmation,2009-01-22,827.5,80.85929166266594,Stress,75.0,13.0,35.0,-0.12105804853063773,True,True,False,False,-0.20004491880226438,True,True,True,True,-0.20004491880226438,True,True,True,True,-0.20004491880226438,True,True,True,True
2009-01-28,874.0900268554688,871.7190002441406,867.6435998535156,1141.645449523926,0.040286152783149065,0.005371447674437757,-0.06484431856211181,-0.13090725642011558,51.9675847710999,39.65999984741211,-0.14562685454941704,False,136.6999969482422,0.04945460893253828,0.05738685049237913,False,64.44444444444444,8.88888888888889,28.888888888888886,52.0,Confirming,2009-01-22,827.5,80.85929166266594,Stress,75.0,13.0,35.0,-0.14959558597874978,True,True,False,False,-0.22601790603802463,True,True,True,True,-0.22601790603802463,True,True,True,True,-0.22601790603802463,True,True,True,True
2009-01-29,845.1400146484375,869.4440002441406,867.0806005859375,1139.1989993286134,0.02131723824584597,-0.051086858047760475,-0.09581683576436784,-0.15969175774453148,45.94758264953695,42.630001068115234,-0.0985409126072152,False,147.8000030517578,0.05414087973801651,0.0429803417143062,False,40.0,6.666666666666667,4.444444444444443,74.0,High Confirmation,2009-01-29,845.1400146484375,92.3175821360542,Stress,75.0,12.0,35.0,-0.13021509558832978,True,True,False,False,-0.19950538659762918,True,True,True,False,-0.19950538659762918,True,True,True,False,-0.19950538659762918,True,True,True,False
2009-01-30,825.8800048828125,865.5755004882812,866.5832006835938,1136.5048495483397,-0.007296120241787052,-0.08565734305805428,-0.11642238782823044,-0.17884165559750187,42.42636874141206,44.84000015258789,-0.05140681788964685,True,162.89999389648438,0.057680513863335614,0.029903254334578966,False,37.77777777777778,6.666666666666667,2.2222222222222214,92.0,High Confirmation,2009-01-29,845.1400146484375,92.3175821360542,Stress,75.0,12.0,35.0,-0.1514263534886512,True,True,True,False,-0.18083737916276277,True,True,True,False,-0.18083737916276277,True,True,True,False,-0.18083737916276277,True,True,True,False
2009-02-02,825.4400024414062,860.2575012207031,865.9096008300781,1133.8042492675781,-0.013304331718049456,-0.11414465201215906,-0.11689312970868393,-0.1336419224783001,42.34652685231667,45.52000045776367,-0.0037206866722455656,True,163.39999389648438,0.05168626033986223,-0.011335841101812627,False,40.0,6.666666666666667,-2.2222222222222214,92.0,High Confirmation,2009-01-29,845.1400146484375,92.3175821360542,Stress,75.0,12.0,35.0,-0.15641353092858779,True,True,True,False,-0.18040072289215425,True,True,True,False,-0.18040072289215425,True,True,True,False,-0.18040072289215425,True,True,True,False
