Date,SSO,SMH,USD,GSG,IEF,QLD,XLU,AGG,VSS,XLI,IWM,XLK,JNK,XLV,VGK,TLT,EFA,BIL,VIG,XLP,XLC,LQD,FEZ,QQQ,HYG,TQQQ,EWT,SPY,SHV,GLD,VT,EWJ,USMV,VNQ,EEM,XLY
2008-01-16,4.060128211975098,11.85013484954834,0.4376794993877411,51.349998474121094,56.25643539428711,1.2102138996124268,11.079130172729492,58.85700988769531,54.899160781582815,24.97110366821289,54.17180252075195,9.278511047363281,37.83372497558594,26.013675689697266,34.51365280151367,53.68783950805664,41.496063232421875,71.99689483642578,36.40744400024414,16.87125015258789,11.517362066928438,51.61450958251953,32.46754455566406,39.56333541870117,30.781715393066406,0.46299288335817856,13.423628807067871,97.56712341308594,84.84880065917969,86.69999694824219,35.39178093286487,35.65047073364258,17.36601482349689,26.32382583618164,30.815778732299805,11.932583808898926
2008-01-17,3.834970235824585,11.688793182373047,0.4204690754413605,51.099998474121094,56.71133041381836,1.1769434213638306,10.651802062988281,59.21250534057617,53.76380181137339,24.30661392211914,52.855873107910156,9.196366310119629,37.241416931152344,25.51328468322754,34.01128005981445,54.38352584838867,40.87124252319336,71.96549987792969,35.549598693847656,16.74964714050293,11.370909734081048,51.856903076171875,31.802467346191406,39.01347732543945,30.564353942871094,0.44368861732427367,13.07751178741455,95.0385513305664,84.87200927734375,86.5,34.57286711765236,35.159751892089844,17.13640661773777,25.96564483642578,29.918546676635742,11.734761238098145
2008-01-18,3.7565572261810303,11.85013484954834,0.43007296323776245,51.45000076293945,56.62923049926758,1.1705349683761597,10.494501113891602,59.20102310180664,54.43989696240317,24.257648468017578,52.34193420410156,9.035989761352539,37.2657470703125,25.14341926574707,33.90577697753906,54.01021194458008,41.106258392333984,72.01263427734375,35.36430740356445,16.50646209716797,11.244924866380257,51.76967239379883,31.63758087158203,38.96193313598633,30.803781509399414,0.44193002734070586,13.451692581176758,94.06269836425781,84.97235107421875,87.41999816894531,34.55556720415215,36.083465576171875,16.887793433076858,25.621421813964844,30.601078033447266,11.679372787475586
2008-01-22,3.6753432750701904,11.637843132019043,0.41248196363449097,50.470001220703125,57.261173248291016,1.1068944931030273,10.13271427154541,59.29273986816406,52.98209800464305,24.341577529907227,51.968177795410156,8.867785453796387,37.314422607421875,24.229637145996094,32.956268310546875,54.587158203125,39.95981216430664,72.0440444946289,35.165283203125,16.336227416992188,11.250729891359601,51.88112258911133,29.928194046020508,37.95673370361328,30.58956527709961,0.4077252707840157,12.983968734741211,93.1082763671875,85.0650863647461,88.16999816894531,33.94344299971206,34.755611419677734,16.493834913839112,26.235443115234375,29.832666397094727,11.908842086791992
2008-01-23,3.862974166870117,12.053935050964355,0.4391062557697296,49.86000061035156,56.9957389831543,1.1166619062423706,10.402741432189941,59.11497497558594,52.92998625753152,25.00606918334961,53.74352264404297,8.946019172668457,37.306358337402344,24.403703689575195,32.85078048706055,54.46271514892578,39.724788665771484,72.1225814819336,35.975093841552734,16.536855697631836,11.505935665381537,51.9489860534668,29.142181396484375,37.8106803894043,30.6494197845459,0.40301862551128836,12.824941635131836,95.34483337402344,85.07274627685547,87.88999938964844,34.36439655548398,34.87107467651367,16.65436299543399,28.72409439086914,30.02250099182129,12.344047546386719
2008-01-24,3.9206655025482178,12.266225814819336,0.4647793769836426,50.72999954223633,56.47751235961914,1.149168848991394,10.11960220336914,58.96587371826172,54.45477262921922,25.15297508239746,53.70460510253906,9.075105667114258,37.225181579589844,24.309415817260742,33.810333251953125,53.371070861816406,41.11772537231445,72.15397644042969,36.14665603637695,16.457828521728516,11.646111179143304,51.507896423339844,30.49431610107422,38.58392333984375,31.0338077545166,0.4277442830130558,12.712689399719238,96.1496810913086,85.08819580078125,90.08000183105469,34.985550072653055,35.448402404785156,16.582395146247084,28.04960060119629,30.60559844970703,12.46670150756836
2008-01-25,3.7957632541656494,11.89684009552002,0.44443079829216003,51.790000915527344,57.00209045410156,1.098806619644165,10.00949478149414,59.06917953491211,53.64970939774881,25.041053771972656,53.31528854370117,8.934282302856445,36.811405181884766,23.925046920776367,33.10699462890625,54.27039337158203,40.521568298339844,72.07542419433594,35.57705307006836,16.232872009277344,11.435629682991673,52.065330505371094,29.543424606323242,37.79351806640625,31.081056594848633,0.4014568056615395,12.862363815307617,94.76072692871094,85.13452911376953,90.30000305175781,34.47557978955406,35.99687576293945,16.337969096159462,27.88678550720215,30.140026092529297,12.209529876708984
2008-01-28,3.9346675872802734,12.168573379516602,0.4547000229358673,52.2599983215332,56.793548583984375,1.1155941486358643,10.166793823242188,59.18379211425781,54.54048186605692,25.41176414489746,54.44435501098633,8.973404884338379,37.111595153808594,24.229637145996094,33.80530548095703,54.06676483154297,40.97442626953125,72.10688781738281,36.07802963256836,16.36054801940918,11.555162828055469,52.05080795288086,30.340412139892578,38.08560562133789,30.939279556274414,0.41076479360039525,12.815590858459473,96.32776641845703,85.09588623046875,91.75,35.03269586357516,35.79481506347656,16.506219906905745,28.831077575683594,30.885845184326172,12.411310195922852
2008-01-29,3.960432529449463,12.121868133544922,0.4600244462490082,52.5099983215332,56.56602096557617,1.1207828521728516,10.200876235961914,59.000343322753906,54.63038605080881,25.635602951049805,54.58449935913086,9.051634788513184,37.16028594970703,24.294906616210938,33.96104049682617,53.69911575317383,41.220916748046875,72.16968536376953,36.22215270996094,16.4091796875,11.623947327970129,51.96352005004883,30.41737174987793,38.15435028076172,30.970762252807617,0.4129890895288973,12.796879768371582,96.80496978759766,85.1500015258789,91.1500015258789,35.16560995450738,36.4010124206543,16.5529843619611,28.570575714111328,30.734424591064453,12.450870513916016
2008-01-30,3.910583734512329,12.232259750366211,0.45840880274772644,52.5099983215332,56.54071807861328,1.1194090843200684,10.148441314697266,59.09211349487305,54.192335319205114,25.74051284790039,53.89925765991211,8.981220245361328,37.80937194824219,24.012075424194336,33.76008224487305,53.34846115112305,41.03175354003906,72.20110321044922,35.78977966308594,16.293668746948242,11.541799630494152,51.953834533691406,30.433847427368164,38.119972229003906,31.090499877929688,0.41187274812687413,12.628500938415527,96.09271240234375,85.20401763916016,92.05999755859375,34.90546174387226,36.22781753540039,16.398371264122893,27.807710647583008,30.329879760742188,12.371745109558105
2008-01-31,4.0410847663879395,11.952033042907715,0.46725139021873474,52.5,56.8314094543457,1.1453526020050049,10.282143592834473,59.35009765625,54.972060738877154,25.880416870117188,55.23859786987305,9.094661712646484,37.931060791015625,24.439952850341797,34.212223052978516,53.727420806884766,41.46739959716797,72.20110321044922,36.37313461303711,16.536855697631836,11.85645465434529,52.12347412109375,30.71417808532715,38.77293014526367,31.15355110168457,0.43303768259472913,12.806235313415527,97.84489440917969,85.219482421875,91.4000015258789,35.4716526396691,36.71854782104492,16.66684951900342,28.36591148376465,30.937822341918945,12.890040397644043
2008-02-01,4.17158842086792,12.839414596557617,0.5068067312240601,51.52000045776367,57.015933990478516,1.1827434301376343,10.549556732177734,59.28965377807617,55.9622967476513,26.474966049194336,56.538936614990234,9.251128196716309,38.12870407104492,24.55598258972168,34.68446350097656,54.05033874511719,42.16102600097656,72.1932144165039,36.997650146484375,16.701011657714844,12.011211589626114,52.34457778930664,31.21436309814453,39.16813278198242,31.17063331604004,0.4462792121865483,13.330084800720215,99.41901397705078,85.24272155761719,89.3499984741211,36.069630804911114,37.03607940673828,16.789135998706406,29.55208396911621,31.55481719970703,13.004773139953613
2008-02-04,4.0702104568481445,12.525222778320312,0.4849371910095215,52.0,56.698978424072266,1.141385555267334,10.701617240905762,59.25511169433594,55.68884240377065,26.188180923461914,55.90047073364258,9.059456825256348,37.565181732177734,24.643014907836914,34.29763412475586,53.494144439697266,41.7310905456543,72.20897674560547,36.778038024902344,16.5976619720459,11.800909167489968,52.2033805847168,30.747150421142578,38.6182746887207,31.176977157592773,0.4274840678245899,13.227185249328613,98.16545867919922,85.21170806884766,89.0999984741211,35.72581308426003,36.92061996459961,16.766940860405253,29.245073318481445,31.65201187133789,12.818818092346191
2008-02-05,3.853452682495117,12.066672325134277,0.44690272212028503,51.43000030517578,57.09830856323242,1.0870555639266968,10.379151344299316,59.43932342529297,52.956599778197656,25.523700714111328,54.467708587646484,8.832578659057617,37.459049224853516,24.19337272644043,32.71009826660156,53.902793884277344,39.816505432128906,72.16173553466797,35.83783721923828,16.372705459594727,11.487420782402491,52.38356399536133,29.026775360107422,37.51856994628906,30.926393508911133,0.3909646018083122,12.544309616088867,95.53709411621094,85.23495483398438,87.68000030517578,34.41947756891858,35.67934799194336,16.500348691690025,28.2124080657959,29.94793128967285,12.458785057067871
2008-02-06,3.7834410667419434,11.845888137817383,0.4277908504009247,51.2400016784668,56.996917724609375,1.04081392288208,10.360801696777344,59.39326095581055,52.582263841563325,25.48171043395996,53.74352264404297,8.73479175567627,37.36104965209961,24.258655548095703,32.89598083496094,53.73818588256836,39.782108306884766,72.22472381591797,35.5152702331543,16.305830001831055,11.361818517996316,52.10110855102539,29.318078994750977,36.779720306396484,30.86297607421875,0.3678669153290288,12.450766563415527,94.76786804199219,85.25042724609375,88.94999694824219,34.173586764402046,35.217472076416016,16.48891235323328,27.75188636779785,29.457504272460938,12.324272155761719
2008-02-07,3.8405699729919434,11.89259147644043,0.43492186069488525,51.63999938964844,56.35666275024414,1.0621793270111084,10.305746078491211,58.86943435668945,52.77977615672354,25.48870849609375,54.5922966003418,8.789546966552734,37.10790252685547,24.164365768432617,32.5091552734375,52.580326080322266,39.581478118896484,72.20897674560547,35.92019271850586,16.4760684967041,11.506850195993687,51.502105712890625,29.136703491210938,37.0374641418457,30.732906341552734,0.3756006959751493,12.63785457611084,95.39466857910156,85.25042724609375,89.8499984741211,34.333112043278625,35.419551849365234,16.542942349384873,28.407779693603516,29.95697021484375,12.561650276184082
2008-02-08,3.780639886856079,11.952033042907715,0.4493754506111145,53.619998931884766,56.83207321166992,1.0759150981903076,10.224470138549805,59.151485443115234,52.414321430433155,25.29985809326172,54.24966812133789,8.723053932189941,37.058895111083984,24.012075424194336,32.328285217285156,53.1819953918457,39.17447280883789,72.20897674560547,35.65939712524414,16.293668746948242,11.43070763072085,51.696922302246094,28.971790313720703,37.45844650268555,30.501379013061523,0.388408370964922,12.72204303741455,94.78211212158203,85.25042724609375,91.0,34.096231933858036,34.52466583251953,16.399243267987526,27.50069236755371,29.900463104248047,12.490434646606445
