,CAGR,MaxDD
0,0.10341460553810089,-0.3462595655133879
1,0.14939582327868894,-0.2329029592440609
2,0.127069536806806,-0.24090063294277075
3,0.1489518040082276,-0.24496504536339248
4,0.128605783289784,-0.21959216267030046
5,0.08151714152421419,-0.31576184155790354
6,0.10547786535134018,-0.221223788129296
7,0.15025277153102778,-0.2568450345805464
8,0.17491844283404445,-0.19604113727207995
9,0.1539505588058787,-0.29666551927608764
10,0.15122551250507899,-0.22145582954383647
11,0.13549753053648428,-0.2550555573254737
12,0.1377846024587457,-0.21301748236787277
13,0.15741162821402543,-0.20576639920807538
14,0.16494956180277875,-0.19701910842504988
15,0.14218538759431687,-0.22772813072010234
16,0.1558918270009113,-0.22308765180137557
17,0.1169702849055958,-0.2391859190843464
18,0.10654841203002285,-0.2983689544877083
19,0.16239985606640128,-0.2330096525191404
20,0.11335502188945656,-0.1926786148518509
21,0.13811319220021345,-0.21525181546249572
22,0.1513778984700307,-0.19296220016051235
23,0.16835386202416536,-0.21413758284069673
24,0.10299685103068401,-0.2515066643556222
25,0.08439010106647293,-0.23987542594371902
26,0.13495470812309462,-0.2340051962330354
27,0.15429093535718708,-0.19314235446630468
28,0.12266291490753711,-0.18933316495488117
29,0.09393079247379243,-0.19400589532327672
30,0.1475206817174488,-0.21576468036405627
31,0.14248312980207745,-0.20213841600789262
32,0.10788564790043353,-0.23267955012140007
33,0.14972560635500187,-0.26845558836329775
34,0.16674419518983408,-0.25178829718708784
35,0.10266400192833514,-0.2183548976486529
36,0.16153873630021165,-0.25233459585547635
37,0.08448459227406091,-0.34234368133638815
38,0.12400237711156459,-0.2711101999439799
39,0.18044461468152706,-0.22643464239232414
40,0.14320044377429042,-0.2159856872051814
41,0.15793920938866668,-0.180325662797297
42,0.11518122893006288,-0.23781874072943066
43,0.15022221102671196,-0.21547709892386013
44,0.12243793261424707,-0.33130173628858006
45,0.13981653086252943,-0.2043012776343761
46,0.16072148674016828,-0.2335914241540581
47,0.1250643702337999,-0.23537131345262208
48,0.1497875524918597,-0.21840782184497964
49,0.10228941430313276,-0.2794617262957777
50,0.08000420307672984,-0.3354487788742423
51,0.05770687443758993,-0.32264378726561393
52,0.1649337316760766,-0.2624982110623669
53,0.15578092780752417,-0.2723246570686244
54,0.11026670629625812,-0.18192417852375198
55,0.11971143856901256,-0.32841653814711635
56,0.11794475489470857,-0.2056099877029729
57,0.15257619603902173,-0.2322462311757415
58,0.12072355964970272,-0.25558682729133075
59,0.09044267488621904,-0.1955674095999116
60,0.1363775101314464,-0.24997698846763194
61,0.12144941169631163,-0.2849309483174509
62,0.18233733618273784,-0.13562984459557936
63,0.15382950236312776,-0.20782574555430644
64,0.12053715227683348,-0.22900964543807478
65,0.1610902775477987,-0.159838265460986
66,0.11941849797981319,-0.1998021066483845
67,0.17575189023610616,-0.2169416736043619
68,0.12089018102482996,-0.292897759149669
69,0.1051479800895716,-0.30073267871060305
70,0.11732561626746163,-0.2933339540388614
71,0.13180342701693748,-0.1869348759182613
72,0.1107798430109963,-0.23968477408801347
73,0.17371232060034236,-0.22602107505593816
74,0.17101627414342002,-0.20152715364818663
75,0.10968666258034121,-0.2085590605477753
76,0.15296484476119,-0.240788915244332
77,0.14279487769923827,-0.25161085151888885
78,0.10146803866291476,-0.22227855045662348
79,0.1333659103259881,-0.25724582269163687
80,0.1077960232301225,-0.27120714443562266
81,0.12410362139484743,-0.21611580118564322
82,0.14000206269594795,-0.22145582954383647
83,0.11574883816615156,-0.18130362122293286
84,0.10284548326845089,-0.2731088070673836
85,0.19471321110450446,-0.1780928129586421
86,0.1720941269147218,-0.29190596364874277
87,0.10616677787738116,-0.32212697360508924
88,0.141429812221463,-0.23752283698421128
89,0.131249836849892,-0.32944330243566566
90,0.09219929218187439,-0.26499488237732893
91,0.10766116148420446,-0.2595374436662482
92,0.20630775591800599,-0.18295162054071934
93,0.12328396812621989,-0.2678687921722679
94,0.1364477779804394,-0.1990507883303283
95,0.16950901768722937,-0.2532411286881707
96,0.1498699901886429,-0.264182394310179
97,0.11514877309689608,-0.2422903075598023
98,0.11242497652975891,-0.2372572695253996
99,0.09888935806217747,-0.2522375819854056
100,0.1632633966883037,-0.2510578070195235
101,0.15161166139946403,-0.24109887645815908
102,0.1281048622827592,-0.2270820636548866
103,0.1621173852738882,-0.1731125494550516
104,0.1389964056955848,-0.20518241007810223
105,0.13151323393290992,-0.21906148585248253
106,0.14134266513001736,-0.28779109628025157
107,0.1420953444363171,-0.23036096866311606
108,0.13890651360354656,-0.3019565722494053
109,0.14688546754053622,-0.22420358645475802
110,0.14167530349157742,-0.22186827157249445
111,0.12946604028768127,-0.22681607677632543
112,0.13279636712395737,-0.21224066751843407
113,0.11572557240754544,-0.24244271261741002
114,0.09969996133284287,-0.21835489764865268
115,0.18662867383749604,-0.2277218686501915
116,0.14815626983544816,-0.2746607499796746
117,0.1357368508326724,-0.20878758552023569
118,0.1225562488243781,-0.2210646924284786
119,0.1376379302428845,-0.25453229376701114
120,0.1176370464060057,-0.2091910937792586
121,0.17728886518190423,-0.19580384594025024
122,0.17381751720241412,-0.18587185964681918
123,0.13197411546260684,-0.296459722743743
124,0.14023231804378966,-0.23895042098515307
125,0.19831655965599038,-0.2753916654733253
126,0.1158956374708413,-0.2687417686050627
127,0.1330195069837139,-0.1903718054437621
128,0.1743254650880126,-0.21314683625605002
129,0.15184911714714078,-0.2854305182322662
130,0.10281904978328815,-0.2607695077566521
131,0.10240278777698597,-0.23387515874407483
132,0.20505598150630666,-0.2603229229142755
133,0.11815644811476345,-0.3378625478506131
134,0.09817085710716622,-0.2675509001331908
135,0.19714896619505384,-0.24158154876214066
136,0.10455241818563166,-0.2515799444833092
137,0.12051960460957134,-0.2556090677473808
138,0.17925194963922442,-0.23392718041314298
139,0.061831473339124754,-0.240788915244332
140,0.13557833028847632,-0.1955674095999117
141,0.13171489922488178,-0.23332465333495467
142,0.15083058121531434,-0.2280996604507839
143,0.16474840780435818,-0.26408168381450825
144,0.09178558319203778,-0.2757143663400645
145,0.11318922224611505,-0.23104966447410302
146,0.1484416905047068,-0.25833107373782327
147,0.17288448956312052,-0.18992734318946725
148,0.169380871475447,-0.18425073667950354
149,0.12271704650688409,-0.22783010318846308
150,0.1428667577286553,-0.324858438107945
151,0.13998761167826856,-0.21717313069782185
152,0.17063182292206158,-0.17297198752679221
153,0.11878269308132872,-0.2183548976486528
154,0.0929765871374808,-0.21974339922155783
155,0.12490161933220478,-0.23419266554395457
156,0.08483097972762255,-0.3022140687190227
157,0.14075695938972954,-0.2676087864994948
158,0.12556473751462582,-0.24563694786533297
159,0.12035030702563088,-0.27300222346832825
160,0.10270080042775365,-0.3605650454619639
161,0.1891422941770522,-0.2700511763027854
162,0.12329365635375855,-0.26611647523799353
163,0.14398525763953174,-0.28696607183510114
164,0.1402385880552519,-0.23231010028245092
165,0.0837175472135947,-0.25301811241060423
166,0.1571512007905953,-0.2675127840122721
167,0.13248697787845698,-0.228664549591029
168,0.14344578575573697,-0.23407292777874378
169,0.17508292544645343,-0.19748592275393084
170,0.1442135019263746,-0.20950088477151418
171,0.15138067716235448,-0.2178350039320509
172,0.13454128936113707,-0.21736236213082105
173,0.21237064122459293,-0.19846659734536753
174,0.1240534261004329,-0.24813824021774444
175,0.14112361768349668,-0.22968938192309185
176,0.1433764399152584,-0.2786742384663343
177,0.12454252823356216,-0.28880458863856806
178,0.12703931417969772,-0.193699871179974
179,0.12572907834804492,-0.21067824568241367
180,0.1334439773771341,-0.2600741496239627
181,0.14392267382213686,-0.21116465150649322
182,0.14335384843266974,-0.19086902184060917
183,0.1018518718765542,-0.30062809657500655
184,0.15139188089037203,-0.20306033529009537
185,0.15231269432069094,-0.17311254945505172
186,0.17149965934002198,-0.18214973995460726
187,0.13331936258000154,-0.3064152946749146
188,0.1561115076204571,-0.3161822905719438
189,0.09702266149085603,-0.25640265941505447
190,0.17725925039692214,-0.20697505729525867
191,0.12724547317561719,-0.17691414148344153
192,0.15990090653308275,-0.25484665188307165
193,0.17720895576721074,-0.1985436305859397
194,0.14214743669431673,-0.28655022676700126
195,0.17854673282172007,-0.16726416857826631
196,0.13387694166508002,-0.1983270033063016
197,0.12170735690789702,-0.2887609958431978
198,0.1118829413914999,-0.25988290461398555
199,0.1560443572207848,-0.20518241007810167
200,0.13828653430707227,-0.2150001863867803
201,0.2115109285236556,-0.1694866812377417
202,0.1790054884008716,-0.20559770043627568
203,0.12591996165761388,-0.21285304242101566
204,0.1879772185852009,-0.21736236213082138
205,0.11668483542149932,-0.1823131123827474
206,0.13580804616909403,-0.24653146532479853
207,0.15152308674007586,-0.19905078833032808
208,0.11601135441519794,-0.2540121905201611
209,0.1211460036571439,-0.20871998962512217
210,0.10407414087929956,-0.2417004525848807
211,0.07916352499111956,-0.22525179542034024
212,0.14514806512238287,-0.286877142690505
213,0.11921940176847401,-0.25054695216459144
214,0.14277461362125288,-0.24430897238013805
215,0.180918430554599,-0.2029265924292818
216,0.1231733800396908,-0.20912062932867836
217,0.2200509503244643,-0.17120738671057945
218,0.11890849883055754,-0.21081509746337845
219,0.1801082695058458,-0.220441153711037
220,0.11691741589359728,-0.30354329447675854
221,0.11423566016612963,-0.27572244353410147
222,0.15313455864814118,-0.2154770989238598
223,0.1720067111935344,-0.24086690365745622
224,0.1668525995119694,-0.1898720066047902
225,0.09915827044300451,-0.3030421803992861
226,0.11495122736420171,-0.29100404296588334
227,0.10611416099359738,-0.3303099078633125
228,0.08168915046205694,-0.28104411927676753
229,0.14892120111788754,-0.2014062693656904
230,0.15299428834244977,-0.19320864999693665
231,0.15074233624740296,-0.20823471139799132
232,0.16391271001105623,-0.2653706694458777
233,0.09127992316194677,-0.3185715432364541
234,0.15789254032602784,-0.20140102898058754
235,0.14931657735034087,-0.20976522522754804
236,0.10703672162151712,-0.24354394328282758
237,0.09191707669001392,-0.23553446182127347
238,0.10694409373762781,-0.1883739296589757
239,0.15148022092367808,-0.274333357106603
240,0.11819795125087817,-0.2407889152443321
241,0.15059552935150555,-0.2583310737378236
242,0.1428540037170578,-0.1827895985627176
243,0.14946154844641368,-0.22019379729623778
244,0.12420815102625071,-0.17695321803614994
245,0.1418710262075682,-0.3468951036381601
246,0.1723193882823335,-0.1917061388545167
247,0.13222852266447016,-0.25830720706590926
248,0.1982886757372584,-0.16823038061669826
249,0.18214519623127368,-0.18398103255777587
250,0.12832452483143242,-0.27456720776398225
251,0.10533517732080733,-0.4026887000348742
252,0.11672114658597921,-0.1794747178075884
253,0.13039053160399683,-0.24813824021774422
254,0.1575878278722609,-0.22866454959102933
255,0.19505221800809114,-0.1979582432077016
256,0.1297532167054678,-0.23108583151503292
257,0.09859714947243958,-0.28803354802812875
258,0.09952241908409687,-0.24229030755980252
259,0.14604728432683722,-0.23311360969360528
260,0.1733364578496257,-0.26152218949724015
261,0.1407243598420329,-0.22345880181215205
262,0.14414805623681826,-0.2591168948172581
263,0.13408066796835438,-0.25245432247959143
264,0.1424424609318795,-0.2837496891813226
265,0.14272485335479668,-0.22049775159168983
266,0.14808157428955582,-0.22401785470825142
267,0.13829928714281547,-0.23093308215400032
268,0.1399404348117652,-0.19909858816999282
269,0.1181772452327603,-0.22681607677632554
270,0.22903852652767376,-0.20693445910125963
271,0.1155461079941178,-0.21736236213082138
272,0.1549975408769313,-0.2077590672531996
273,0.11970502470452216,-0.22948109835025
274,0.08451023771158028,-0.2874115462621111
275,0.1724482295808083,-0.23282277128362172
276,0.15317087325289314,-0.28177143090433054
277,0.13663959265594205,-0.2254459675327264
278,0.13189896360972075,-0.2869605526505191
279,0.09819375777766881,-0.2332934061457086
280,0.1742123642800646,-0.22866454959102922
281,0.17471575071660328,-0.1883739296589758
282,0.10451408221655245,-0.2138456883970189
283,0.09450801825440514,-0.26249821106236704
284,0.13446894058366232,-0.21547709892386047
285,0.17319109427240553,-0.2583310737378237
286,0.11070453500937982,-0.28166835004048785
287,0.10617464835583768,-0.22556812477377686
288,0.12318308932801147,-0.20741707185514535
289,0.15091906162835667,-0.2451567988492087
290,0.11512031776585019,-0.26380003764101434
291,0.14753697486404493,-0.21142477528875003
292,0.13057043632243204,-0.2383060023538155
293,0.06400101018684912,-0.2713373777081849
294,0.17179015002997455,-0.21214792004106642
295,0.12427257146451542,-0.2904237957300818
296,0.1421550999575889,-0.1792895299144388
297,0.056967620134783736,-0.3943103370140385
298,0.15383982893195358,-0.25713603401287144
299,0.15188655422214525,-0.18287270549947454
300,0.1454046222903269,-0.24449865480501132
301,0.1263609888302213,-0.293583907145882
302,0.1583144105714922,-0.21257422026239725
303,0.15038093316424095,-0.24113263957409914
304,0.17983072628733954,-0.23781874072943077
305,0.09269801120239851,-0.27139740201471574
306,0.09862664727794357,-0.23450789722915344
307,0.18213909205996281,-0.22769020217546376
308,0.28559135579304096,-0.2292397652325423
309,0.13204396334987822,-0.20746650026389324
310,0.17515500554156116,-0.2422903075598032
311,0.10609979542111225,-0.29904769278449606
312,0.1357554052020291,-0.21384568839701912
313,0.16163414772517992,-0.2411511593200102
314,0.17077399612329902,-0.2194157069143341
315,0.12042006128030036,-0.2045916599684109
316,0.16072123258655902,-0.15308397072453672
317,0.09830733583232232,-0.3101675662137523
318,0.08995361886039133,-0.28373164939290285
319,0.14899530139916495,-0.19795824320770194
320,0.13547739688191496,-0.18180586328858517
321,0.17022165632577813,-0.19795824320770172
322,0.14510815093006824,-0.24882419588698124
323,0.17519434951628732,-0.17831230377176588
324,0.15989894530559656,-0.21736236213082138
325,0.10948599801093706,-0.27051978140187605
326,0.10940247101368361,-0.2224155098735191
327,0.1654126123272528,-0.19787494018203122
328,0.13456094767315352,-0.2884126542349914
329,0.14353405802558505,-0.266228623073799
330,0.13750453865409273,-0.35155272468946275
331,0.07782974179901614,-0.2734187387320428
332,0.1366650272323906,-0.2652948562463642
333,0.09317584270821389,-0.3064705543997821
334,0.16698293247479246,-0.21305748192618346
335,0.17603066867967443,-0.18837392965897548
336,0.1566951173019453,-0.26234059369994367
337,0.1456954200721743,-0.261641057792785
338,0.14944787079874566,-0.17445321823285798
339,0.04856493380102189,-0.3950966913244375
340,0.17638454289719596,-0.3226165607733479
341,0.11513300134527804,-0.2254820848426995
342,0.2154451172556906,-0.1612847539571245
343,0.0879999417345394,-0.2684067578723437
344,0.16650542702316473,-0.18892768486849265
345,0.15593530843843784,-0.18144729412741079
346,0.12871687130347476,-0.20250953297674645
347,0.13771927206545653,-0.29621363036865744
348,0.11336930056397398,-0.369254882562544
349,0.08637894320390349,-0.3389015342493855
350,0.16390693382660992,-0.2217245193447024
351,0.0854250605477822,-0.3172969456645871
352,0.1206547556337143,-0.21977810403666587
353,0.15160874788666434,-0.1912729464676206
354,0.12467001518756882,-0.195670091553643
355,0.18320257668563777,-0.2107689445144001
356,0.12331090741923911,-0.24086979841148626
357,0.09921787146884475,-0.2824782491301191
358,0.12676153932027479,-0.2257960802784592
359,0.17193242442660206,-0.32313271023369694
360,0.13825202301870387,-0.24229030755980296
361,0.20392021669269633,-0.19146585021224916
362,0.1691172320243144,-0.2202916388351014
363,0.13946599405711146,-0.24699445408037446
364,0.14202117410118675,-0.30540141070664095
365,0.1336094564768917,-0.22211822918267843
366,0.13327174452120816,-0.22290066287728016
367,0.17393916575019697,-0.1655934001814533
368,0.201307755329599,-0.14863856401837017
369,0.15563973930032748,-0.30062990834686276
370,0.12338875173955621,-0.29993242204552095
371,0.11554554051624888,-0.2517233369881813
372,0.11543125684216804,-0.20516636980572123
373,0.13369100581933968,-0.2698453093711858
374,0.1425918537680435,-0.155163654885762
375,0.10834472909161574,-0.2232127890160288
376,0.11796800226274384,-0.2349303286751272
377,0.08512180622432663,-0.43263890538708816
378,0.1256844257802452,-0.2205639088714686
379,0.1460537710168739,-0.27218441139281635
380,0.10908321599889503,-0.22768456051216102
381,0.1274635439417351,-0.2901401465147583
382,0.10177611034355838,-0.2773475586610986
383,0.09851266959440697,-0.24904054014969157
384,0.12696969659686808,-0.24784593486151096
385,0.1769595871962577,-0.17171064132341318
386,0.10230532465631903,-0.3049611671578505
387,0.12445709676663363,-0.2687303379837722
388,0.07229592218179337,-0.3461613662465759
389,0.13154711589686352,-0.15956721094032233
390,0.14294082340901282,-0.2214558295438368
391,0.18348639737419314,-0.2197237387293487
392,0.15957663570345848,-0.24400737970622643
393,0.15984401512039148,-0.3015934620845605
394,0.1262693814778375,-0.20064421524717113
395,0.10361728558736005,-0.19989526387601086
396,0.12131867858593393,-0.2622837370272354
397,0.118260358776622,-0.2590483179937162
398,0.17607870043426632,-0.3724611934400267
399,0.08194694524334967,-0.2837496891813227
400,0.1514958392387351,-0.24462139928630067
401,0.1541876470937511,-0.2407321104010679
402,0.06605984760973138,-0.27109584518989294
403,0.08833396152405348,-0.21503949969634406
404,0.13028755462944508,-0.19203294135676496
405,0.171591220299957,-0.1953555704737
406,0.11287420471054199,-0.1816427606916774
407,0.14081010666010885,-0.31237646085071746
408,0.10165287965897107,-0.2778014993551866
409,0.17876803597816826,-0.23748644865683444
410,0.12104963017907044,-0.2837496891813225
411,0.13412717984662148,-0.2197433992215576
412,0.09769878274558708,-0.2674709816773212
413,0.15975528559533592,-0.1920204032496654
414,0.1276675618336549,-0.24237095541693077
415,0.11406552721950058,-0.23212251896725566
416,0.17605958399107058,-0.14704721399324838
417,0.11319695769910343,-0.2564028299736407
418,0.14284408938267124,-0.25970561501749134
419,0.061561281147020974,-0.27117027225867196
420,0.1401218111156839,-0.21975339160349683
421,0.09838032088705417,-0.37635729902380777
422,0.1507278191879564,-0.2173623621308215
423,0.16481408686746168,-0.19556112764071654
424,0.14396174810882445,-0.25119513239779523
425,0.17193411965444594,-0.31177737247198944
426,0.07479369993074658,-0.38201382630716385
427,0.11367500950973608,-0.23197316119557976
428,0.11583392166008966,-0.24813824021774433
429,0.1490225173382056,-0.17321067186122252
430,0.14834377577262559,-0.22668416911382516
431,0.15729783009718967,-0.2474900733679416
432,0.11412649612223325,-0.2231510885423298
433,0.12199253455017911,-0.21303998580477534
434,0.13148140890530713,-0.1900081214967082
435,0.16172779395889036,-0.2574726941894022
436,0.12771312734067863,-0.251743518223562
