bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
3.5,0.487,0.01728022394923623,1.7280223949236229
5.0,0.414,-0.00396861208521615,-0.396861208521615
4.0,0.483,0.005418638439361745,0.5418638439361745
3.0,0.491,0.025444108664312903,2.5444108664312903
4.0,0.51,0.006183784109924373,0.6183784109924373
4.0,0.541,-0.0039944473539872405,-0.39944473539872405
4.5,0.5,-0.006633422117618526,-0.6633422117618526
4.5,0.518,-0.033930849070408664,-3.3930849070408664
3.5,0.517,0.013422353120079444,1.3422353120079444
3.5,0.461,-0.009925990971554555,-0.9925990971554555
2.5,0.472,-0.02634592801560498,-2.634592801560498
2.5,0.506,-0.08696715519181253,-8.696715519181254
2.5,0.507,-0.19793397164741755,-19.793397164741755
2.5,0.507,0.05322110495585308,5.322110495585308
2.5,0.507,-0.06619468556024022,-6.619468556024022
2.5,0.507,0.11247694377506612,11.247694377506612
3.0,0.507,-0.03067212487079385,-3.067212487079385
4.0,0.507,-0.07713686510359008,-7.7136865103590075
2.5,0.507,-0.08196713628339769,-8.196713628339769
2.5,0.507,0.13292341258920026,13.292341258920025
4.0,0.507,-0.023976913322663607,-2.3976913322663607
4.0,0.507,0.012055477501478506,1.2055477501478506
4.0,0.507,-0.0009449636577049114,-0.09449636577049114
6.0,0.507,-0.011679471619710058,-1.1679471619710058
6.0,0.507,0.066544422180294,6.654442218029399
6.0,0.507,-0.04163073623039171,-4.163073623039171
5.0,0.507,-0.045235430990769765,-4.523543099076976
4.5,0.507,-0.022925193925324994,-2.2925193925324994
2.5,0.507,-0.0033688150896437064,-0.33688150896437064
3.5,0.507,0.050102963706832426,5.010296370683243
5.0,0.507,-0.04851692024857923,-4.851692024857924
4.0,0.507,-0.06452377529467335,-6.452377529467334
3.5,0.507,-0.04507920814685351,-4.507920814685351
2.5,0.507,-0.06776651938408007,-6.776651938408007
2.5,0.507,0.10403329764853675,10.403329764853675
3.0,0.507,0.015364413562544366,1.5364413562544366
4.0,0.51,0.06387658950927433,6.387658950927433
6.0,0.507,0.032471632711520426,3.2471632711520426
6.0,0.573,0.018395365363068628,1.8395365363068628
6.0,0.52,0.01480040553433093,1.480040553433093
6.0,0.474,-0.004823034548722349,-0.4823034548722349
5.0,0.476,0.014192772294278067,1.4192772294278067
5.0,0.535,0.057913536408829014,5.791353640882901
5.0,0.508,-0.04592407909634688,-4.592407909634688
4.0,0.574,0.003494999191633541,0.3494999191633541
6.0,0.513,0.039429182270692475,3.9429182270692475
6.5,0.245,0.021831137592958516,2.1831137592958516
6.5,0.31,0.005605726812972556,0.5605726812972556
7.0,0.215,-0.026505311624516414,-2.6505311624516414
5.0,0.236,-0.0021736562023815242,-0.21736562023815242
5.5,0.218,-0.02210303083458709,-2.210303083458709
3.5,0.191,-0.020598981773759517,-2.0598981773759517
4.0,0.257,0.07014541389782436,7.014541389782436
7.0,0.145,0.04175055754153356,4.175055754153356
7.0,0.181,0.00764861688704821,0.764861688704821
7.0,0.194,0.024188350558271177,2.4188350558271177
6.0,0.187,-0.004051985583143902,-0.4051985583143902
6.0,0.198,0.02162914659651327,2.162914659651327
6.0,0.184,0.003981634396683864,0.3981634396683864
6.0,0.106,-0.012768297063591394,-1.2768297063591394
5.5,0.109,0.026553104995774568,2.655310499577457
7.0,0.127,0.023463889902491042,2.346388990249104
7.0,0.102,-0.02127081318294821,-2.127081318294821
6.0,0.111,-0.018764833919146073,-1.8764833919146073
5.5,0.126,0.046541243917109565,4.6541243917109565
7.0,0.098,0.015196739186366104,1.5196739186366104
6.5,0.09,-0.007438660476671188,-0.7438660476671188
6.5,0.094,-0.041821157799580955,-4.182115779958096
4.5,0.136,0.034473056424485726,3.4473056424485726
6.5,0.103,0.023242694834397115,2.3242694834397115
5.5,0.099,-0.0017336206136773225,-0.17336206136773225
5.5,0.093,0.001280072884038308,0.1280072884038308
5.5,0.106,0.01314203344833853,1.314203344833853
7.0,0.089,0.0009005829392723097,0.09005829392723097
5.5,0.09,-0.0027595370393752594,-0.27595370393752594
5.0,0.091,0.020596572923945233,2.0596572923945233
6.0,0.08,-0.00924571210651326,-0.924571210651326
5.0,0.091,0.02808661301895965,2.808661301895965
6.0,0.073,-0.008117127916192235,-0.8117127916192235
7.0,0.072,-0.03898293984740819,-3.8982939847408193
4.5,0.119,-0.016664647855339054,-1.6664647855339054
4.5,0.174,-0.006798207452801686,-0.6798207452801686
4.5,0.308,0.012938334470385282,1.2938334470385282
4.0,0.296,0.028693449957680528,2.869344995768053
5.0,0.283,-0.0035993619735147364,-0.35993619735147364
5.5,0.28,0.03169595471708431,3.1695954717084307
6.0,0.27,0.010590679110744405,1.0590679110744405
6.0,0.27,0.008553043701537755,0.8553043701537755
7.0,0.267,0.005260461819051709,0.5260461819051709
6.0,0.271,0.010464820370655437,1.0464820370655437
6.0,0.27,0.014855526639296013,1.4855526639296013
7.0,0.263,-0.0015892747543679864,-0.15892747543679864
5.5,0.274,0.020526278124304742,2.052627812430474
7.0,0.266,-0.024628718736436572,-2.4628718736436572
5.0,0.293,-0.06354671014307212,-6.354671014307211
4.0,0.45,0.02363847227567728,2.363847227567728
4.0,0.383,-0.04197066328354959,-4.197066328354959
3.5,0.524,0.0023834046435660117,0.23834046435660117
3.5,0.503,-0.0233152882947415,-2.33152882947415
3.5,0.513,0.026773479739373496,2.6773479739373496
4.0,0.294,0.023537713558022588,2.353771355802259
5.5,0.223,-0.03454769887420228,-3.454769887420228
5.5,0.445,-0.052563218850763094,-5.256321885076309
3.5,0.584,0.0563599158403536,5.63599158403536
5.5,0.458,-0.012041181774606668,-1.2041181774606668
4.0,0.484,0.03515865990336908,3.5158659903369083
4.5,0.372,-0.001268594131923928,-0.1268594131923928
5.0,0.365,0.01922583717275761,1.922583717275761
5.5,0.329,-0.03630231787398808,-3.6302317873988077
3.5,0.453,-0.00720138092578948,-0.720138092578948
4.0,0.452,-0.006230726572582057,-0.6230726572582057
4.0,0.445,0.037712531542872796,3.7712531542872796
5.0,0.297,0.005320879751681273,0.5320879751681273
4.5,0.317,0.014461944740680854,1.4461944740680854
6.5,0.327,0.020713074739239667,2.0713074739239667
6.5,0.297,-0.001829058960269081,-0.1829058960269081
6.5,0.337,0.01683985029055446,1.683985029055446
5.5,0.193,0.009953253747431834,0.9953253747431834
7.0,0.239,0.005522806248362322,0.5522806248362322
7.0,0.185,0.0011827189164768104,0.11827189164768104
