Date,Platinum_Equity,Benchmark_Equity
2019-03-07,30974.086192908464,23724.53012233998
2019-03-08,30955.040052748354,23677.08859305733
2019-03-11,31615.570236558662,24020.427182711795
2019-03-12,31751.9961970343,24111.013561102616
2019-03-13,31949.18870291786,24270.610214665638
2019-03-14,31846.52674334998,24255.08330740499
2019-03-15,32141.31228489369,24374.915068832706
2019-03-18,32183.464051710976,24463.29571996957
2019-03-19,32311.55932544194,24469.35815911986
2019-03-20,32379.230789615314,24395.700994909643
2019-03-21,32781.944585991885,24671.259454811723
2019-03-22,32251.920131276296,24196.415965433607
2019-03-25,32205.143365342858,24178.21981918786
2019-03-26,32323.26705794172,24358.456723712312
2019-03-27,32140.160641076498,24231.080757060437
2019-03-28,32141.11603506541,24322.93112458478
2019-03-29,32424.215153594923,24476.294648963176
2019-04-01,32743.596860764752,24766.561881133774
2019-04-02,32836.65267932416,24778.692645297608
2019-04-03,33011.18057231908,24817.695318141687
2019-04-04,33035.98805964884,24883.540470349744
2019-04-05,33141.841399907775,25003.979947158303
2019-04-08,33245.40515460725,25023.03837237057
2019-04-09,33185.26383323213,24894.797183820545
2019-04-10,33361.49704112323,24979.71841883063
2019-04-11,33189.83144064899,24972.78192898731
2019-04-12,33309.35591857547,25141.75034831446
2019-04-15,33264.79111978334,25125.284645865006
2019-04-16,33350.60581604401,25141.75034831446
2019-04-17,33467.32197938188,25080.22541973389
2019-04-18,33492.32228018283,25129.622527082254
2019-04-22,33558.53395958301,25151.279560920597
2019-04-23,33827.821658480585,25377.43797054269
2019-04-24,33820.269391391754,25321.110259214263
2019-04-25,33832.6282534835,25305.52155038946
2019-04-26,33833.11123877289,25423.35947564032
2019-04-29,33801.14818128288,25463.212655724416
2019-04-30,33697.310795619225,25476.205698854774
2019-05-01,33405.143928393234,25284.70619499626
2019-05-02,33312.88042147997,25230.120699190633
2019-05-03,33982.5103064894,25477.076806616173
2019-05-06,33678.16256515966,25372.228981564043
2019-05-07,32947.67095749362,24948.523343591278
2019-05-08,32763.81798020729,24913.870323690953
2019-05-09,32455.499923064406,24838.478301287003
2019-05-10,32503.98678767188,24963.25565931281
2019-05-13,30873.516648120603,24335.922696249323
2019-05-14,31265.31437151756,24556.005423528808
2019-05-15,31578.75406832274,24699.836792369446
2019-05-16,31801.60753520417,24928.59675354924
2019-05-17,31367.410606779165,24767.432988895183
2019-05-20,30907.809996258835,24603.661786820183
2019-05-21,31169.077290124726,24825.476429361774
2019-05-22,30952.932713041784,24749.22507092293
2019-05-23,30539.152334944247,24446.824131656867
2019-05-24,30494.750095717452,24502.28514962133
2019-05-28,30322.390269723313,24274.40365353201
2019-05-29,30190.01119734215,24111.50503068422
2019-05-30,30364.872178207697,24177.35459728972
2019-05-31,29985.940692231474,23851.560294525767
2019-06-03,30051.218888478787,23790.905002240786
2019-06-04,30097.07038494862,24307.320343772786
2019-06-05,30147.30029739514,24517.8812157752
2019-06-06,30210.198160125725,24677.305707838077
2019-06-07,30333.31252950057,24924.25887233199
2019-06-10,30268.189620519395,25038.63590999026
2019-06-11,30258.415081827297,25032.567584976714
2019-06-12,30296.30915015861,24988.388295401877
2019-06-13,30387.7187044665,25091.493904931205
2019-06-14,30372.116186691146,25063.759717284436
2019-06-17,30384.832928208256,25073.30070161708
2019-06-18,30485.558140398007,25335.842574935792
2019-06-19,30562.352441876432,25393.01490764098
2019-06-20,30870.89430552295,25635.6360767809
2019-06-21,30936.21082734315,25598.384448254503
2019-06-24,31097.11429292294,25567.036340570572
2019-06-25,30776.54251432639,25316.27502255216
2019-06-26,30680.661941388906,25291.018783334788
2019-06-27,30687.139928528406,25380.695795853062
2019-06-28,30725.279262072905,25511.311930225555
2019-07-01,30692.14320451264,25742.911820424775
2019-07-02,30983.125353090156,25809.94885994151
2019-07-03,31138.240249942148,26016.304282649864
2019-07-05,30981.990252770505,25986.698390488735
2019-07-08,30776.592848904605,25843.916176772895
2019-07-09,30908.506576665826,25876.12067756009
2019-07-10,31264.50082273035,25999.770892773002
2019-07-11,31159.071701555447,26060.716063823176
2019-07-12,31334.354348617504,26177.388588150003
2019-07-15,31390.925585845758,26186.09083696913
2019-07-16,31200.95049216234,26101.63752808764
2019-07-17,31292.29020147517,25924.0051180525
2019-07-18,31477.895952496845,26018.923491797315
2019-07-19,31156.480011990665,25874.375519105663
2019-07-22,31388.17980674439,25937.939899303296
2019-07-23,31510.53718997313,26123.40050746453
2019-07-24,31692.791344830122,26246.170786121158
2019-07-25,31430.04133523767,26120.796012975203
2019-07-26,31641.436421193033,26295.79744213637
2019-07-29,31655.198458851384,26247.91005871233
2019-07-30,31605.41865907548,26183.4863424798
2019-07-31,31204.25477698711,25897.027263833705
