Date,XLP,VIG,USMV,VNQ,XLY,SPY,GLD,EWJ,QLD,EFA,TQQQ,SSO,XLC,QQQ,VT,VSS,EEM,XLU,HYG,AGG,EWT,TLT,SMH,LQD,JNK,XLK,BIL,XLI,FEZ,VGK,IWM,IEF,SHV,XLV,USD,GSG
2007-12-18,17.353710174560547,38.136478424072266,17.50861599030927,28.280427932739258,13.061749458312988,103.35779571533203,79.25,37.88374328613281,1.4314762353897095,44.27962112426758,0.5982832335662148,4.569061279296875,12.643598237442994,42.81779479980469,37.607697436857265,58.57571457905334,32.9023551940918,11.229510307312012,32.006534576416016,57.90972137451172,13.043763160705566,52.0322151184082,13.714056968688965,50.62094497680664,38.92263412475586,10.221044540405273,72.09326171875,27.051956176757812,33.65946578979492,36.859710693359375,58.33584976196289,54.59657287597656,84.78367614746094,25.71685218811035,0.6546533703804016,50.959999084472656
2007-12-19,17.498872756958008,38.19110107421875,17.57692360385109,28.56871795654297,12.943896293640137,103.35779571533203,79.23999786376953,37.626617431640625,1.4446556568145752,43.916297912597656,0.5979234458045068,4.57603120803833,12.627497594341959,42.80921173095703,37.55185377719359,58.43989551982342,33.11658477783203,11.200886726379395,32.164058685302734,58.03007125854492,13.462763786315918,52.72215270996094,13.739533424377441,51.01826858520508,38.898353576660156,10.287235260009766,72.12466430664062,26.961463928222656,33.38389587402344,36.552947998046875,58.747161865234375,55.03260040283203,84.86860656738281,25.702394485473633,0.6632225513458252,50.880001068115234
2007-12-20,17.420244216918945,38.226097106933594,17.58932034128775,28.449628829956055,13.006756782531738,104.00958251953125,78.66999816894531,37.76947021484375,1.504449725151062,44.229312896728516,0.6346045243002326,4.620223045349121,12.748967476239695,43.68462371826172,37.79313504065968,58.81739393428715,33.297325134277344,11.250326156616211,32.09476852416992,57.9785270690918,13.28969955444336,52.6090202331543,13.934842109680176,50.771156311035156,38.88218688964844,10.435192108154297,72.15612030029297,27.184240341186523,33.6756706237793,36.75258255004883,59.63187026977539,54.944175720214844,84.88399505615234,25.85413932800293,0.6823351979255676,51.130001068115234
2007-12-21,17.837926864624023,38.754547119140625,17.854461769010207,29.007844924926758,13.03246784210205,105.50897216796875,80.0999984741211,38.34086608886719,1.5566426515579224,44.86091995239258,0.6721590702735946,4.772009372711182,12.843529334135082,44.54634475708008,38.42565278103078,60.03084508042937,34.30146026611328,11.2731351852417,32.19560241699219,57.72637939453125,13.526528358459473,51.839900970458984,14.062215805053711,50.71781539916992,38.8173828125,10.569364547729492,72.15612030029297,27.6640625,34.23741149902344,37.26871109008789,60.99772644042969,54.54605484008789,84.83772277832031,26.013689041137695,0.6997362971305847,51.75
2007-12-24,17.8136043548584,39.1182861328125,17.872153227848482,29.947477340698242,13.273807525634766,106.29246520996094,80.13999938964844,38.27735900878906,1.574955701828003,45.04434585571289,0.6873257022929115,4.847620010375977,13.009983807597328,44.88139343261719,38.72721299310689,60.58425209654024,34.881622314453125,11.328186988830566,32.08216857910156,57.743587493896484,13.732327461242676,51.59674835205078,14.176854133605957,50.460994720458984,38.768775939941406,10.647599220275879,72.15612030029297,27.971832275390625,34.358341217041016,37.4676628112793,61.440067291259766,54.38803482055664,84.83772277832031,26.100711822509766,0.7200839519500732,52.20000076293945
2007-12-26,17.7528018951416,39.03593826293945,17.83171968526059,29.449743270874023,13.230290412902832,106.52035522460938,81.5199966430664,38.450557708740234,1.590980052947998,45.17046356201172,0.6975879281959829,4.844822406768799,13.024505962854317,45.10476303100586,38.835519235920636,60.811638604543596,35.06242370605469,11.270511627197266,31.940380096435547,57.56593704223633,13.694906234741211,51.144325256347656,14.155624389648438,50.475555419921875,38.75257873535156,10.706276893615723,72.12466430664062,27.866907119750977,34.48475646972656,37.56813430786133,61.72719955444336,54.12900924682617,84.86092376708984,26.071701049804688,0.7172314524650574,53.27000045776367
2007-12-27,17.582578659057617,38.57611083984375,17.654465187715356,28.8636417388916,13.044337272644043,105.18128204345703,81.55999755859375,37.844356536865234,1.5467231273651123,44.895301818847656,0.6724764116545239,4.718800067901611,12.842558606292299,44.563541412353516,38.36160986751045,60.028054587292516,34.253318786621094,11.170891761779785,32.151065826416016,57.88187789916992,13.62942886352539,51.7019157409668,13.900874137878418,50.77488327026367,38.75257873535156,10.557629585266113,72.15612030029297,27.545167922973633,34.539710998535156,37.6234016418457,60.260982513427734,54.492393493652344,84.89266967773438,25.803363800048828,0.6888008713722229,53.130001068115234
2007-12-28,17.64944839477539,38.637874603271484,17.65330696437335,28.356609344482422,12.98499584197998,104.91773986816406,83.0,38.27735900878906,1.5424500703811646,45.27938461303711,0.6705315253656561,4.706479072570801,12.782420478508822,44.52058029174805,38.42884335948681,60.426492528449494,34.38215255737305,11.252154350280762,31.83745765686035,58.192508697509766,13.891351699829102,52.50815963745117,13.854171752929688,50.9355354309082,39.072410583496094,10.506781578063965,72.15452575683594,27.517166137695312,34.984928131103516,37.98512268066406,59.61468505859375,54.92998504638672,84.9003677368164,25.70184326171875,0.68224036693573,52.810001373291016
2007-12-31,17.509613037109375,38.397682189941406,17.550995815008754,28.58919334411621,12.937512397766113,104.141357421875,82.45999908447266,38.36396789550781,1.5142170190811157,44.998497009277344,0.6472394834178258,4.63758659362793,12.711460057267397,44.00508117675781,38.13158170179719,59.910826121790095,33.96855926513672,11.097482681274414,31.907135009765625,58.20978546142578,14.059727668762207,52.826133728027344,13.781991004943848,51.03291320800781,39.05609893798828,10.428547859191895,72.1387710571289,27.391273498535156,34.44077682495117,37.58823013305664,59.10074996948242,55.18370819091797,84.88488006591797,25.607563018798828,0.6751083731651306,52.7400016784668
2008-01-02,17.26035499572754,37.78001022338867,17.334115308454507,28.500802993774414,12.739696502685547,103.22965240478516,84.86000061035156,38.19075393676758,1.4658379554748535,44.83799362182617,0.6165326519241628,4.540689945220947,12.485543792255852,43.309173583984375,37.8127978045284,59.38718718583899,33.40806198120117,11.034564018249512,31.520673751831055,58.4859619140625,13.554590225219727,53.58689880371094,13.314949035644531,51.636478424072266,39.13767623901367,10.217315673828125,72.20176696777344,26.93661880493164,34.380313873291016,37.44253921508789,58.52455139160156,55.57693099975586,84.97012329101562,25.33922576904297,0.6309888362884521,54.65999984741211
2008-01-03,17.169157028198242,37.80061340332031,17.340412329876248,27.61233139038086,12.597261428833008,103.17982482910156,85.56999969482422,38.3350830078125,1.4742319583892822,44.912513732910156,0.6242379796116047,4.539009094238281,12.425305538198673,43.48959732055664,37.87264600000789,59.660143122050016,33.70865249633789,11.018834114074707,31.460464477539062,58.641380310058594,13.507816314697266,53.51314163208008,13.081428527832031,51.466102600097656,38.795013427734375,10.232959747314453,72.15452575683594,26.957597732543945,34.495750427246094,37.57818603515625,57.878265380859375,55.6910514831543,84.93135833740234,25.491519927978516,0.6067425608634949,54.65999984741211
2008-01-04,17.0961971282959,37.148616790771484,17.21477298204129,26.49127960205078,12.20161247253418,100.6512680053711,85.12999725341797,37.35362243652344,1.3466484546661377,43.89215850830078,0.5421079004763513,4.323932647705078,11.987946670122083,41.58230972290039,36.93341647935952,58.13009033107574,32.696136474609375,11.102725982666016,31.425617218017578,58.76213836669922,13.124288558959961,53.52448272705078,12.41907787322998,51.889591217041016,38.427860260009766,9.83397102355957,72.1387710571289,26.4050235748291,33.786705017089844,36.66384506225586,56.13405227661133,55.83690643310547,84.99333953857422,25.230449676513672,0.5362834930419922,54.29999923706055
2008-01-07,17.296825408935547,37.402565002441406,17.486492943281846,26.737825393676758,12.245140075683594,100.56573486328125,84.7699966430664,37.122684478759766,1.3292510509490967,43.93802261352539,0.5343801216710724,4.312729835510254,11.95687574404163,41.38472366333008,36.96832603473706,58.33691273422038,32.93571472167969,11.3334321975708,31.238704681396484,58.8369255065918,12.87171745300293,53.757301330566406,12.487009048461914,51.826316833496094,38.64815139770508,9.747913360595703,72.20176696777344,26.07627296447754,34.05052185058594,36.64878845214844,56.258636474609375,55.938419342041016,84.94688415527344,25.730844497680664,0.5247784852981567,52.68000030517578
2008-01-08,17.169157028198242,36.86726760864258,17.49342587852507,25.81214141845703,12.007756233215332,98.94181823730469,86.77999877929688,37.03607940673828,1.2680528163909912,43.691532135009766,0.4927788130492662,4.164304733276367,11.682640510987474,40.310794830322266,36.53478379104386,57.959612375557874,32.680328369140625,11.336058616638184,31.05813217163086,58.986549377441406,12.918486595153809,53.69483184814453,12.25773811340332,51.72895812988281,38.746063232421875,9.489742279052734,72.15452575683594,25.495718002319336,33.69325637817383,36.37247085571289,54.5222282409668,56.05893325805664,85.00106811523438,25.9411678314209,0.49929502606391907,53.70000076293945
2008-01-09,17.40018081665039,37.18294906616211,17.767617076266657,26.26799201965332,12.094799041748047,99.98169708251953,86.55000305175781,37.844356536865234,1.3086481094360352,44.006813049316406,0.5242863965531019,4.257843494415283,11.806849488724705,41.1699333190918,37.00470675597011,58.970526548481494,33.75159454345703,11.459270477294922,30.719205856323242,58.84843063354492,13.358145713806152,53.79703140258789,12.278963088989258,51.62192153930664,38.370750427246094,9.622740745544434,72.10726165771484,25.57264518737793,33.90212631225586,36.42269515991211,55.0750846862793,55.970123291015625,85.03204345703125,26.405311584472656,0.5087090134620667,53.5
2008-01-10,17.430580139160156,37.512359619140625,17.770933046700936,26.67270278930664,12.264921188354492,100.63700103759766,88.25,37.526817321777344,1.3094109296798706,43.96096420288086,0.5265840857419776,4.323932647705078,11.899484640362742,41.23007583618164,37.19195268122069,59.21165542687591,34.14936447143555,11.388489723205566,30.947261810302734,58.727630615234375,13.386210441589355,53.070289611816406,12.236505508422852,51.47098922729492,38.15863800048828,9.638387680053711,72.1387710571289,25.92938232421875,34.05052185058594,36.45284652709961,55.83037185668945,55.817893981933594,85.0552978515625,26.369035720825195,0.5054756999015808,52.7599983215332
2008-01-11,17.187387466430664,36.990787506103516,17.6738463757678,26.677352905273438,11.972146987915039,99.82501983642578,88.58000183105469,36.891746520996094,1.2732423543930054,43.083900451660156,0.49564024268025464,4.2432780265808105,11.670532954212518,40.42247009277344,36.647387604408266,57.83667201814157,33.18883514404297,11.38586139678955,31.013813018798828,58.98074722290039,13.180412292480469,53.484737396240234,11.973265647888184,51.84580993652344,38.00360870361328,9.497570037841797,72.1702880859375,25.48870849609375,33.58333206176758,35.789703369140625,54.677940368652344,56.173072814941406,85.10175323486328,26.44881820678711,0.4807538390159607,52.650001525878906
2008-01-14,17.11443519592285,37.21727752685547,17.568490038228067,26.56570816040039,12.08687973022461,100.6299057006836,89.54000091552734,37.35362243652344,1.3065111637115479,43.77177810668945,0.5215547263133382,4.3177714347839355,11.84421382411456,41.1269645690918,37.06629527323163,58.731009370739166,33.677005767822266,11.40159797668457,30.90608024597168,59.02680969238281,13.722970008850098,53.683494567871094,12.380865097045898,51.63162612915039,38.01991653442383,9.689237594604492,72.23322296142578,25.803464889526367,34.358341217041016,36.35740280151367,55.12953186035156,56.19841003417969,85.10948944091797,26.245750427246094,0.5153644680976868,53.36000061035156
2008-01-15,16.932048797607422,36.551570892333984,17.37536187423499,26.026121139526367,11.865324020385742,98.4146957397461,87.98999786376953,36.31440734863281,1.2468408346176147,42.35017776489258,0.47841059647128414,4.1144561767578125,11.611337140632111,39.99292755126953,36.00488516967526,56.52393793040434,32.15372848510742,11.280997276306152,30.985279083251953,59.23967361450195,13.779096603393555,54.28529357910156,12.070917129516602,51.909114837646484,37.840450286865234,9.485831260681152,72.21748352050781,25.26487922668457,33.16010665893555,35.19186782836914,54.1173095703125,56.56626892089844,85.08625793457031,25.948415756225586,0.48389098048210144,52.38999938964844
2008-01-16,16.871240615844727,36.407470703125,17.366015623212707,26.323822021484375,11.932581901550293,97.56709289550781,86.69999694824219,35.65046691894531,1.2102138996124268,41.49605178833008,0.46299335277793074,4.060128211975098,11.517359995853148,39.563323974609375,35.3917589223537,54.89914598371207,30.81578826904297,11.079134941101074,30.95044708251953,59.0612907409668,13.423627853393555,53.89353561401367,11.850133895874023,51.83121109008789,38.044376373291016,9.278512954711914,72.21748352050781,24.971107482910156,32.467552185058594,34.51365280151367,54.17182540893555,56.45851135253906,85.10948944091797,26.013689041137695,0.43767955899238586,51.349998474121094
2008-01-17,16.749649047851562,35.54960250854492,17.136410800495202,25.96564483642578,11.734759330749512,95.03854370117188,86.5,35.15974426269531,1.1769438982009888,40.87124252319336,0.44369013299193283,3.834969997406006,11.37090354129644,39.01349639892578,34.57284967108613,53.76378287295025,29.918537139892578,10.651800155639648,30.731830596923828,59.41804122924805,13.07751178741455,54.591915130615234,11.688793182373047,52.074607849121094,37.44882583618164,9.196361541748047,72.18600463867188,24.30660629272461,31.80247688293457,34.01128005981445,52.85586166381836,56.91507339477539,85.13267517089844,25.513290405273438,0.4204690456390381,51.099998474121094
2008-01-18,16.50646209716797,35.36429977416992,16.8877953403787,25.621417999267578,11.679365158081055,94.06271362304688,87.41999816894531,36.08348083496094,1.1705344915390015,41.10626220703125,0.4419310172582149,3.7565548419952393,11.244917682891199,38.961936950683594,34.5555559970344,54.43988369503055,30.601072311401367,10.494500160217285,30.97261619567871,59.406578063964844,13.451690673828125,54.21722412109375,11.850133895874023,51.986934661865234,37.473270416259766,9.035987854003906,72.23322296142578,24.257646560668945,31.637577056884766,33.90576171875,52.341957092285156,56.83267593383789,85.2333984375,25.143421173095703,0.4300730228424072,51.45000076293945
2008-01-22,16.33623504638672,35.16526794433594,16.493840062207607,26.23543930053711,11.908843040466309,93.10824584960938,88.16999816894531,34.7556037902832,1.1068947315216064,39.95980453491211,0.40772631723840513,3.6753430366516113,11.250726292724888,37.95674133300781,33.94342118188105,52.98208141025036,29.83266830444336,10.132711410522461,30.757200241088867,59.49860763549805,12.983967781066895,54.796321868896484,11.637842178344727,52.09891891479492,37.522239685058594,8.867782592773438,72.2647705078125,24.34157943725586,29.928194046020508,32.95629119873047,51.96818923950195,57.46692657470703,85.32633972167969,24.229637145996094,0.4124818742275238,50.470001220703125
2008-01-23,16.5368595123291,35.97507858276367,16.654363624079902,28.72409439086914,12.344046592712402,95.34484100341797,87.88999938964844,34.87107467651367,1.1166614294052124,39.72478485107422,0.4030197837627318,3.862973690032959,11.505930478721982,37.810691833496094,34.36438224483065,52.92996860496505,30.022497177124023,10.402743339538574,30.8173885345459,59.320213317871094,12.824945449829102,54.671363830566406,12.053935050964355,52.167015075683594,37.514102935791016,8.946015357971191,72.34358978271484,25.006080627441406,29.14219093322754,32.85076904296875,53.7435188293457,57.200531005859375,85.33404541015625,24.403696060180664,0.4391062557697296,49.86000061035156
2008-01-24,16.457826614379883,36.14664840698242,16.58239549329519,28.049604415893555,12.466693878173828,96.14967346191406,90.08000183105469,35.44841003417969,1.149168848991394,41.11773681640625,0.4277450169158763,3.920665740966797,11.64610469773201,38.583919525146484,34.98553647315004,54.45476682594743,30.605594635009766,10.119600296020508,31.20386505126953,59.1706428527832,12.712690353393555,53.575592041015625,12.266226768493652,51.7241325378418,37.43248748779297,9.075104713439941,72.37505340576172,25.152969360351562,30.494314193725586,33.810325622558594,53.704620361328125,56.68046569824219,85.34961700439453,24.309415817260742,0.4647793769836426,50.72999954223633
2008-01-25,16.232881546020508,35.57703399658203,16.337975190313852,27.88680076599121,12.2095308303833,94.7607650756836,90.30000305175781,35.99686813354492,1.0988067388534546,40.52156448364258,0.40145787247348713,3.795762538909912,11.435629692471727,37.79352569580078,34.47557329996399,53.649698433195596,30.140031814575195,10.009493827819824,31.25139617919922,59.27424240112305,12.862360954284668,54.47831726074219,11.896838188171387,52.283878326416016,37.01639938354492,8.934285163879395,72.29631042480469,25.041061401367188,29.543445587158203,33.10697937011719,53.315284729003906,57.20688247680664,85.39604187011719,23.925046920776367,0.44443070888519287,51.790000915527344
2008-01-28,16.360544204711914,36.07802200317383,16.50621930713163,28.83107566833496,12.411307334899902,96.32776641845703,91.75,35.7948112487793,1.1155941486358643,40.97441482543945,0.4107666126501169,3.934669017791748,11.555155542743046,38.085636138916016,35.03267823994491,54.54045915963697,30.88584327697754,10.166790962219238,31.108808517456055,59.38930892944336,12.815587997436523,54.273956298828125,12.168571472167969,52.26931381225586,37.31828689575195,8.97339916229248,72.32779693603516,25.41176414489746,30.340423583984375,33.805294036865234,54.44435501098633,56.99758529663086,85.35731506347656,24.229637145996094,0.45469990372657776,52.2599983215332
2008-01-29,16.4091854095459,36.22215270996094,16.55299442417458,28.57056999206543,12.450871467590332,96.80497741699219,91.1500015258789,36.401004791259766,1.1207829713821411,41.220924377441406,0.4129895589335946,3.96043062210083,11.623944267546824,38.15433883666992,35.16559804940725,54.63037589389726,30.734418869018555,10.200876235961914,31.140501022338867,59.20518112182617,12.796878814697266,53.9048957824707,12.121868133544922,52.18166732788086,37.36722946166992,9.05163288116455,72.39082336425781,25.635589599609375,30.41736602783203,33.96103286743164,54.584503173828125,56.76923370361328,85.41153717041016,24.294923782348633,0.46002447605133057,52.5099983215332
2008-01-30,16.29367446899414,35.78978729248047,16.39837417325211,27.807708740234375,12.371746063232422,96.09269714355469,92.05999755859375,36.227813720703125,1.1194095611572266,41.03174591064453,0.4118740830385309,3.9105842113494873,11.54179964672965,38.11998748779297,34.905441783331966,54.19231444060277,30.329875946044922,10.148439407348633,31.260889053344727,59.2972297668457,12.628499984741211,53.55290985107422,12.232259750366211,52.17191696166992,38.01991653442383,8.981223106384277,72.4223403930664,25.74052619934082,30.433853149414062,33.760074615478516,53.89927291870117,56.74387741088867,85.46575164794922,24.01207160949707,0.45840877294540405,52.5099983215332
2008-01-31,16.5368595123291,36.37314224243164,16.666853450049985,28.36590576171875,12.890037536621094,97.84489440917969,91.4000015258789,36.71855545043945,1.145352840423584,41.46739196777344,0.43303833573342454,4.041085243225098,11.85644794749079,38.77292251586914,35.47163779815563,54.97204922105695,30.93783187866211,10.282148361206055,31.324264526367188,59.55617904663086,12.806234359741211,53.93330383300781,11.952035903930664,52.34230422973633,38.14230728149414,9.094656944274902,72.4223403930664,25.880414962768555,30.714168548583984,34.21221923828125,55.23858642578125,57.0356559753418,85.4811782836914,24.43995475769043,0.4672512710094452,52.5
2008-02-01,16.70100975036621,36.997657775878906,16.789140304708493,29.552085876464844,13.004775047302246,99.41902923583984,89.3499984741211,37.03607940673828,1.1827435493469238,42.161006927490234,0.44627988790263007,4.171586513519287,12.011209539982124,39.16812515258789,36.06961417874202,55.9622691078713,31.55481719970703,10.549556732177734,31.341463088989258,59.495487213134766,13.330081939697266,54.257511138916016,12.839415550231934,52.56432342529297,38.34103012084961,9.251127243041992,72.4144058227539,26.4749698638916,31.2143611907959,34.6844596862793,56.53894805908203,57.22081756591797,85.50457000732422,24.555994033813477,0.5068067312240601,51.52000045776367
2008-02-04,16.597660064697266,36.778045654296875,16.766942532775605,29.245079040527344,12.818818092346191,98.16542053222656,89.0999984741211,36.920623779296875,1.1413854360580444,41.7310905456543,0.42748523299561764,4.070209503173828,11.800908749094921,38.618282318115234,35.72578855441074,55.68882046294567,31.65199851989746,10.701613426208496,31.34786033630371,59.460758209228516,13.22718620300293,53.6991081237793,12.525221824645996,52.42249298095703,37.77442169189453,9.059459686279297,72.43023681640625,26.188175201416016,30.74715232849121,34.29763412475586,55.90043258666992,56.90272521972656,85.47350311279297,24.64301872253418,0.48493728041648865,52.0
2008-02-05,16.372705459594727,35.83781814575195,16.500353906986557,28.212392807006836,12.458789825439453,95.5371322631836,87.68000030517578,35.67934036254883,1.0870559215545654,39.816497802734375,0.39096605469617185,3.8534536361694336,11.487422616651152,37.51858901977539,34.41946756758053,52.9565749839063,29.947921752929688,10.37914752960205,31.095911026000977,59.64573287963867,12.544310569763184,54.109336853027344,12.066672325134277,52.60347366333008,37.66767883300781,8.832581520080566,72.38282012939453,25.523683547973633,29.02678108215332,32.71011734008789,54.46770095825195,57.303470611572266,85.49678802490234,24.193384170532227,0.44690263271331787,51.43000030517578
2008-02-06,16.305830001831055,35.515262603759766,16.488911700566327,27.751882553100586,12.324268341064453,94.76787567138672,88.94999694824219,35.21747589111328,1.040813684463501,39.782108306884766,0.3678681748701977,3.783440589904785,11.361812698611589,36.77973556518555,34.17357312706966,52.58224654423936,29.457496643066406,10.360795974731445,31.032102584838867,59.5994758605957,12.450767517089844,53.94409942626953,11.845888137817383,52.31980895996094,37.56914138793945,8.73478889465332,72.44602966308594,25.48171043395996,29.318084716796875,32.8959846496582,53.7435188293457,57.201698303222656,85.51231384277344,24.258649826049805,0.4277908205986023,51.2400016784668
2008-02-07,16.476064682006836,35.92018127441406,16.542942351154384,28.40777015686035,12.561654090881348,95.39463806152344,89.8499984741211,35.419551849365234,1.0621793270111084,39.581485748291016,0.37560140647275597,3.840571403503418,11.506850345640919,37.03746032714844,34.333094746615295,52.7797731084872,29.956974029541016,10.305744171142578,30.901342391967773,59.07379150390625,12.63785457611084,52.781822204589844,11.892594337463379,51.71832275390625,37.31454849243164,8.78954792022705,72.43023681640625,25.48870849609375,29.136703491210938,32.509151458740234,54.59230041503906,56.55913543701172,85.51231384277344,24.16436767578125,0.4349219501018524,51.63999938964844
2008-02-08,16.29367446899414,35.65940856933594,16.3992460817237,27.500690460205078,12.490434646606445,94.78211975097656,91.0,34.524681091308594,1.0759150981903076,39.174495697021484,0.3884087588412544,3.7806434631347656,11.4307047983131,37.458431243896484,34.096225277487065,52.41432664664225,29.900461196899414,10.224477767944336,30.668516159057617,59.35683822631836,12.7220458984375,53.385738372802734,11.952035903930664,51.91392135620117,37.265289306640625,8.723052978515625,72.43023681640625,25.29985237121582,28.9718074798584,32.32828903198242,54.249664306640625,57.03623580932617,85.51231384277344,24.01207160949707,0.4493755102157593,53.619998931884766
