Date,VOO,IVV,SPY,VTI,QQQ,VEA,VUG,GLD,IEFA,VTV,BND,IEMG,AGG,VXUS,VWO,IWF,VGT,IJH,SPYM,VIG,VO,IJR,XLK,RSP,SCHD,IAU,ITOT,EFA,BNDX,VYM,SGOV,IWM,VB,QQQM,IWD,VT,VCIT,IVW,SCHX,VEU,SCHF,IXUS,IBIT,SCHG,XLF,QUAL,IVE,IWR,SMH,IEF,VV,SLV,IWB,TLT,SPYG,JEPI,DIA,BSV,BIL,MUB,DFAC,XLV,VTEB,VCSH,VGIT,MBB,VONG,SCHB,SPDW,DGRO,JPST,XLE,VNQ,IUSB,GOVT,GDX,JEPQ,VBR,GLDM,DYNF,SPYV,VGK,XLI,EFV,LQD,CGDV,EEM,MGK,IDEV,ACWI,OEF,BIV,TQQQ,VGSH,IUSG,JAAA,VXF,XLC,USHY,MDY
2018-10-09,234.5345916748047,256.4483947753906,256.2679138183594,131.10340881347656,171.20809936523438,33.32044219970703,24.7631778717041,112.5999984741211,49.29095077514648,91.78145599365234,62.23404693603516,39.64102935791016,83.82347106933594,41.481204986572266,31.32868385314941,35.87538528442383,22.940649032592773,34.88351058959961,29.857175827026367,94.91717529296876,35.44402313232422,74.32806396484375,34.04768371582031,91.9822006225586,13.52277660369873,22.84000015258789,58.367706298828125,52.77705383300781,41.93611145019531,69.66764068603516,,146.71527099609375,139.6199493408203,,108.23394775390624,63.346439361572266,62.69770812988281,40.4684944152832,10.165127754211426,40.08430480957031,12.804278373718262,46.84380340576172,,9.544122695922852,24.32030296325684,80.27225494384766,99.4368667602539,48.091087341308594,46.980865478515625,83.44548034667969,117.48837280273438,13.529999732971191,143.23895263671875,91.65310668945312,34.67082977294922,,229.08071899414065,64.55960083007812,75.33639526367188,88.3731689453125,,83.0333480834961,41.3910026550293,62.01691818237305,50.54439163208008,82.34822845458984,36.61284255981445,10.259613037109377,23.926666259765625,30.88787651062012,39.86870193481445,27.838376998901367,59.74925231933594,38.32476043701172,20.17796897888184,16.85999298095703,,115.81798553466795,23.799999237060547,,26.367412567138672,42.709381103515625,68.68944549560547,37.616676330566406,86.29151153564453,,34.1588020324707,23.91238212585449,44.20706558227539,63.30685424804688,115.75460815429688,62.2893180847168,7.634790420532227,49.20869064331055,56.188758850097656,,106.84586334228516,44.28340148925781,25.205564498901367,324.21014404296875
2018-10-10,226.9604034423828,248.1772918701172,248.15377807617188,126.9279556274414,163.6785125732422,32.56479263305664,23.783790588378903,112.87999725341795,48.194366455078125,89.40815734863281,62.1861457824707,38.52154159545898,83.79938507080078,40.47917175292969,30.45732688903809,34.4515495300293,21.875089645385746,33.97682189941406,28.915821075439453,92.24652862548828,34.33930969238281,72.29802703857422,32.397735595703125,89.34635162353516,13.184452056884766,22.8799991607666,56.4897575378418,51.65617752075195,41.92061614990234,68.11860656738281,,142.5010223388672,135.6730194091797,,105.54664611816406,61.55093765258789,62.652156829833984,38.897247314453125,9.840753555297852,39.15192794799805,12.520612716674805,45.69401168823242,,9.158439636230469,23.566791534423828,77.52445983886719,97.10549926757812,46.685638427734375,44.84791564941406,83.4871826171875,113.6584930419922,13.449999809265137,138.6414794921875,91.40345001220705,33.33266830444336,,221.99761962890625,64.56793212890625,75.3528060913086,88.34011840820312,,81.07205200195312,41.316688537597656,62.00895690917969,50.57716751098633,82.29190826416016,35.153995513916016,9.933673858642578,23.389259338378903,30.07546615600586,39.86870193481445,26.96517944335937,58.86173629760742,38.32476043701172,20.17796897888184,17.08002281188965,,113.1028823852539,23.84000015258789,,25.701698303222656,41.83695983886719,66.47650146484375,37.106544494628906,86.05509948730469,,33.14451217651367,22.95979118347168,43.21238708496094,61.46921157836914,111.90302276611328,62.31281661987305,6.644697666168213,49.24998092651367,54.00764846801758,,103.6819076538086,42.53550338745117,25.038658142089844,315.8226318359375
2018-10-11,222.1832275390625,242.9348297119141,242.6878356933593,124.22149658203124,161.64837646484375,32.11140060424805,23.37874221801757,115.77999877929688,47.63018035888672,87.20850372314453,62.361907958984375,38.08663558959961,84.04818725585938,39.93837738037109,30.185529708862305,33.897186279296875,21.56963348388672,33.27579498291016,28.29415702819824,90.25439453125,33.65248107910156,70.73096466064453,31.98757553100586,87.36732482910156,12.848688125610352,23.440000534057617,55.31491470336914,50.93561553955078,41.974853515625,66.23592376708984,,139.77955627441406,133.05958557128906,,102.84230041503906,60.47366714477539,62.83443832397461,38.23221969604492,9.631913185119627,38.64986801147461,12.33938217163086,45.11510467529297,,9.007988929748535,22.8652400970459,75.72260284423828,94.42401885986328,45.72695159912109,44.45206451416016,83.82950592041016,111.26258087158205,13.670000076293944,135.777099609375,92.51485443115234,32.75653076171875,,216.9777984619141,64.60115051269531,75.361083984375,88.43099975585938,,78.88212585449219,41.36625289916992,62.08067321777344,50.68374633789063,82.4286880493164,34.582733154296875,9.724778175354004,23.07644271850586,29.363571166992188,39.87265396118164,26.05262565612793,57.17696762084961,38.35628509521485,20.236522674560547,18.21685791015625,,110.65251159667967,24.440000534057617,,25.052833557128903,41.326080322265625,64.72200775146484,36.55204772949219,86.41357421875,,32.8092155456543,22.56000518798828,42.70621871948242,60.43281555175781,109.43730926513672,62.46147155761719,6.375430107116699,49.2664909362793,53.116661071777344,,101.74542236328124,42.17290115356445,25.100727081298828,309.1835021972656
2018-10-12,225.1844787597656,246.2113647460937,246.0583648681641,125.85958862304688,166.14707946777344,32.27048873901367,23.883468627929688,115.2300033569336,47.74937057495117,87.82044982910156,62.345947265625,39.149749755859375,84.07225799560547,40.31216430664063,30.95297241210937,34.62924575805664,22.234582901000977,33.34733581542969,28.702674865722656,91.1504364013672,33.99479675292969,70.6063232421875,33.01295852661133,88.1291732788086,12.943522453308104,23.36000061035156,56.03583908081055,51.11975860595703,41.9980354309082,66.5774917602539,,139.80685424804688,133.61451721191406,,103.41385650634766,61.15763092041016,62.79644012451172,39.044769287109375,9.763733863830566,39.00049209594727,12.394540786743164,45.517120361328125,,9.20262336730957,22.8912296295166,76.82173156738281,94.92790222167967,46.15127182006836,45.33225631713867,83.72933197021484,112.81237030029295,13.739999771118164,137.53707885742188,92.1927261352539,33.47206497192383,,219.604721069336,64.60115051269531,75.361083984375,88.33179473876953,,80.09580993652344,41.30843353271485,62.05678176879883,50.66734313964844,82.41263580322266,35.3523063659668,9.847748756408691,23.15664863586425,29.623205184936523,39.87666702270508,26.12419891357422,57.02654266357422,38.35628509521485,20.219789505004883,18.106842041015625,,110.3963623046875,24.34000015258789,,25.179229736328125,41.467559814453125,65.15403747558594,36.515079498291016,86.42884063720703,,33.7732048034668,23.084123611450195,42.65970230102539,61.16439437866211,111.17412567138672,62.46928405761719,6.913964748382568,49.27477645874024,54.18399810791016,,102.40906524658205,43.1119384765625,25.15340614318848,309.8483581542969
2018-10-15,223.95021057128903,244.88302612304688,244.67626953125,125.29871368408205,164.13600158691406,32.214805603027344,23.684112548828125,116.0,47.69374084472656,87.57234954833984,62.32999801635742,38.75510787963867,84.01607513427734,40.14514923095703,30.64919662475586,34.34495162963867,21.91620445251465,33.4921760559082,28.5339412689209,91.09822082519533,34.03479766845703,70.93574523925781,32.4723014831543,88.0941162109375,12.928143501281738,23.5,55.81333541870117,50.99966049194336,42.01354217529297,66.49807739257812,,140.32566833496094,134.09780883789062,,103.24323272705078,60.901161193847656,62.79644012451172,38.68416213989258,9.71485710144043,38.87299346923828,12.37878131866455,45.39652633666992,,9.128589630126951,22.787294387817383,76.42534637451172,94.83395385742188,46.23211669921875,44.838600158691406,83.7793960571289,112.2423095703125,13.800000190734863,136.9264678955078,92.15239715576172,33.14681625366211,,218.7724456787109,64.61775970458984,75.36930847167969,88.38137817382812,,79.54171752929688,41.29191970825195,62.04084396362305,50.68374633789063,82.4528579711914,35.07374572753906,9.807744979858398,23.132587432861328,29.522708892822266,39.87666702270508,25.905900955200195,57.41012954711914,38.348388671875,20.236522674560547,18.39105033874512,,110.99404907226562,24.479999542236328,,25.1286735534668,41.43613052368164,65.2774658203125,36.52986907958984,86.2686767578125,,33.41276168823242,22.86032485961914,42.7872428894043,60.83345031738281,110.4001693725586,62.46147155761719,6.653038501739502,49.25823974609375,53.74777603149414,,102.64546966552734,42.94457626342773,25.132551193237305,311.2690124511719
2018-10-16,228.71853637695312,250.2760009765625,250.0263519287109,128.05859375,168.91111755371094,32.77159881591797,24.279022216796875,115.8000030517578,48.48042678833008,89.14351654052734,62.37791061401367,39.71351623535156,84.06425476074219,40.91656875610352,31.3526668548584,35.2807502746582,22.597597122192383,34.203941345214844,29.164474487304688,92.75104522705078,34.781639099121094,72.86785888671875,33.45109939575195,89.86302185058594,13.13319206237793,23.5,57.01486587524414,51.87234878540039,42.06774520874024,67.48309326171875,,144.39422607421875,137.48980712890625,,104.94091796875,62.1067008972168,62.84203720092773,39.70979690551758,9.925180435180664,39.5902099609375,12.583650588989258,46.248809814453125,,9.378150939941406,23.16838264465332,77.83979034423828,96.26007080078124,47.21997833251953,46.3568229675293,83.77108001708984,114.63823699951172,13.779999732971191,139.83575439453125,92.36180114746094,34.03892135620117,,223.6101837158203,64.62606048583984,75.3775634765625,88.42272186279297,,81.7228775024414,41.333194732666016,62.09661865234375,50.66734313964844,82.5010986328125,35.99436950683594,10.02256679534912,23.517597198486328,30.07546615600586,39.88459777832031,26.12062263488769,58.59096908569336,38.36416244506836,20.236522674560547,18.326873779296875,,113.2309799194336,24.479999542236328,,25.50787734985352,42.21424102783203,66.3795394897461,37.07697677612305,86.48982238769531,,34.25100326538086,23.426523208618164,43.42897415161133,62.06142807006836,112.73092651367188,62.477149963378906,7.226124286651611,49.25823974609375,55.15853500366211,,105.25479888916016,44.078861236572266,25.20033264160156,317.89898681640625
2018-10-17,228.79844665527344,250.2229156494141,250.0709228515625,128.0229949951172,168.97779846191406,32.572757720947266,24.25212478637696,115.79000091552734,48.178466796875,89.28410339355469,62.26603698730469,39.23029327392578,83.89567565917969,40.57461166381836,30.97694396972656,35.1954460144043,22.517711639404297,34.119895935058594,29.137834548950195,92.64667510986328,34.661617279052734,72.5028076171875,33.29728317260742,89.67913055419922,13.069113731384276,23.440000534057617,57.02375793457031,51.576114654541016,42.098731994628906,67.70552062988281,,143.77532958984375,137.09608459472656,,105.14569091796876,61.858734130859375,62.68254852294922,39.691062927246094,9.92666244506836,39.279415130615234,12.504855155944824,45.89502716064453,,9.362627029418944,23.40222930908203,77.79471588134766,96.3625717163086,47.07179260253906,46.12861633300781,83.52893829345703,114.65603637695312,13.739999771118164,139.87168884277344,91.81414794921876,34.02032852172852,,222.7864990234375,64.57623291015625,75.3775634765625,88.28224182128906,,82.15385437011719,41.316688537597656,62.04084396362305,50.57716751098633,82.32412719726562,35.9259147644043,10.021082878112791,23.37321853637696,30.159215927124023,39.89254760742188,25.955997467041016,58.3653564453125,38.30112075805664,20.203060150146484,18.253530502319336,,112.86386108398438,24.479999542236328,,25.533159255981445,41.79767227172852,65.89462280273438,36.87735366821289,86.06269836425781,,33.83188247680664,23.397823333740234,43.148216247558594,61.89595031738281,112.9289093017578,62.30500793457031,7.249952793121338,49.24998092651367,55.08428192138672,,104.927490234375,44.25552368164063,25.18469619750977,316.9063720703125
2018-10-18,225.58404541015625,246.63641357421875,246.45957946777344,126.17117309570312,165.06056213378906,32.05572509765625,23.78695678710937,115.91999816894533,47.47918701171875,88.42407989501953,62.22607803344727,38.22355270385742,83.83951568603516,39.89862823486328,30.1695499420166,34.51789474487305,22.06305503845215,33.61021423339844,28.74708366394043,91.54187774658205,34.19483947753906,71.12274932861328,32.64475631713867,88.53197479248047,12.928143501281738,23.5,56.16044235229492,50.74347305297852,42.11420822143555,67.09384155273438,,141.08111572265625,134.7869873046875,,104.16458892822266,60.901161193847656,62.68254852294922,38.96749496459961,9.785950660705566,38.5781364440918,12.307867050170898,45.155303955078125,,9.193068504333496,23.01247978210449,76.78569030761719,95.53421020507812,46.443153381347656,44.92708587646485,83.6792221069336,113.04393005371094,13.699999809265137,137.8154296875,91.78195190429688,33.388431549072266,,219.9342041015625,64.62606048583984,75.3775634765625,88.455810546875,,81.22157287597656,41.39925765991211,62.03285217285156,50.65914916992188,82.33211517333984,35.25315475463867,9.87144660949707,22.99623107910156,29.765588760375977,39.89254760742188,25.827173233032227,58.25251388549805,38.30897903442383,20.219789505004883,18.336042404174805,,111.15625,24.5,,25.31406211853028,41.11387634277344,64.75726318359375,36.34503555297852,86.06269836425781,,32.94333267211914,22.940658569335938,42.594722747802734,60.90311050415039,111.25509643554688,62.38322067260742,6.747162342071533,49.25823974609375,54.08190536499024,,103.1636962890625,43.4466552734375,25.08457374572754,312.3437194824219
2018-10-19,225.4064483642578,246.4238739013672,246.32586669921875,125.84176635742188,164.9080352783203,32.22275924682617,23.70625686645508,116.01000213623048,47.725528717041016,88.46544647216797,62.19413375854492,38.63429641723633,83.76728820800781,40.12925338745117,30.4493408203125,34.38996124267578,21.999616622924805,33.39204406738281,28.684913635253903,91.29827117919922,33.99921798706055,70.42823028564453,32.63077545166016,88.26924896240234,12.958898544311523,23.5,56.04473876953125,51.03169250488281,42.1219596862793,67.15740203857422,,139.58836364746094,133.587646484375,,104.22432708740234,60.96100234985352,62.60655975341797,38.855098724365234,9.77113914489746,38.80924987792969,12.37878131866455,45.3563117980957,,9.159634590148926,23.09908676147461,76.42534637451172,95.61959075927734,46.198429107666016,44.279747009277344,83.57904815673828,112.87469482421876,13.739999771118164,137.5909423828125,91.58060455322266,33.28621292114258,,220.6238250732422,64.60115051269531,75.38574981689453,88.40620422363281,,80.48279571533203,41.35797119140625,62.00895690917969,50.58535385131836,82.21146392822266,35.10206985473633,9.847748756408691,23.140607833862305,29.79071044921875,39.88459777832031,25.5981388092041,58.756446838378906,38.24596405029297,20.203060150146484,18.34521102905273,,110.54149627685548,24.520000457763672,,25.35619735717773,41.39682769775391,64.51924896240234,36.596412658691406,85.9559555053711,,33.25349044799805,22.908143997192383,42.69660186767578,61.025047302246094,111.46205139160156,62.32065582275391,6.719759464263916,49.24171447753906,53.92412185668945,,102.1817855834961,43.43734359741211,25.116893768310547,310.36749267578125
2018-10-22,224.47412109375,245.49403381347656,245.22024536132807,125.34322357177734,165.75628662109375,32.071624755859375,23.703094482421875,115.70999908447266,47.43151473999024,87.82044982910156,62.17015838623047,38.96450805664063,83.7512435913086,40.06563186645508,30.76910781860352,34.423118591308594,22.178194046020508,33.21857452392578,28.587230682373047,91.1504364013672,33.861419677734375,70.36590576171875,32.901100158691406,87.68255615234375,12.920456886291504,23.440000534057617,55.82223892211914,50.80752182006836,42.12968063354492,66.68871307373047,,139.28802490234375,133.05958557128906,,103.28589630126952,60.79001998901367,62.61419296264648,38.878517150878906,9.732629776000977,38.74549102783203,12.31574249267578,45.26787185668945,,9.15485668182373,22.60540580749512,76.29020690917969,94.68875122070312,45.929012298583984,44.51725769042969,83.5957260131836,112.41155242919922,13.68000030517578,137.03414916992188,91.45977783203124,33.323394775390625,,219.51339721679688,64.58454895019531,75.40226745605469,88.41445922851562,,79.82318878173828,41.39925765991211,62.01691818237305,50.6099739074707,82.24365997314453,35.13511276245117,9.810707092285156,23.01227569580078,29.58133125305176,39.87666702270508,25.31542015075684,57.936614990234375,38.23805236816406,20.203060150146484,18.20768928527832,,109.9267578125,24.459999084472656,,25.0949649810791,41.0981559753418,64.298828125,36.38201522827149,85.84915161132812,,33.61394119262695,22.9043197631836,42.49044418334961,60.8682746887207,111.0571060180664,62.32065582275391,6.8210320472717285,49.22518539428711,53.96125030517578,,101.80902862548828,43.40944290161133,25.10646629333496,308.7281494140625
2018-10-23,223.1244201660156,244.0328826904297,243.97183227539065,124.60432434082033,165.1463165283203,31.74549865722656,23.58285522460937,116.38999938964844,46.97857284545898,87.29947662353516,62.258060455322266,38.56182098388672,83.85556030273438,39.644142150878906,30.465330123901367,34.22175979614258,22.09477424621582,32.89308547973633,28.42737197875977,90.55016326904295,33.610252380371094,69.81388854980469,32.7752685546875,87.12210083007812,12.866633415222168,23.57999992370605,55.492919921875,50.327144622802734,42.15291595458984,66.33123779296875,,138.04103088378906,131.8871307373047,,102.67166137695312,60.371055603027344,62.720497131347656,38.68649673461914,9.676348686218262,38.37891006469727,12.205430030822754,44.77739334106445,,9.099934577941896,22.42352867126465,75.79467010498047,94.10806274414062,45.61918258666992,44.34028625488281,83.81280517578125,111.81481170654295,13.829999923706056,136.26199340820312,91.74974822998048,33.14681625366211,,218.3249664306641,64.6343994140625,75.40226745605469,89.37305450439453,,79.39221954345703,41.44057083129883,62.03285217285156,50.72473907470703,82.34016418457031,34.922664642333984,9.75292682647705,22.79570579528809,29.422203063964844,39.89649963378906,24.653366088867188,58.192344665527344,38.26960372924805,20.22815704345703,18.42772483825684,,108.90220642089844,24.600000381469727,,24.95171356201172,40.775909423828125,63.24083709716797,36.07888412475586,85.97119903564453,,33.2451057434082,22.808671951293945,42.12947082519531,60.39799118041992,110.59817504882812,62.4145393371582,6.745972156524658,49.28302001953125,53.68281173706055,,101.01806640625,43.31647872924805,25.023021697998047,305.60455322265625
